sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Contre Sixte,Corps-a-corps,Enchanted Redoublement,Enchanted Riposte,Enchanted Zwerchhau,Engagement,Fleche,Grand Impact,Jolt III,Prefulgence,Resolution,Scorch,Veraero III,Verfire,Verflare,Verholy,Verstone,Verthunder III,Vice of Thorns
491817,492349,Auto,90,1.0,10260,5880,1820,7840,4760,5320,2520,9600,6000,1080,4800,11050,9750,15840,8740,5200,3900,9120,14520,3800
491228,493058,Scorch,750,1.0,10260,5880,1820,7840,4760,5320,2520,9600,6000,1080,4800,11050,10500,15840,8740,5200,3900,9120,14520,3800
491928,493348,Prefulgence,1200,1.0,10260,5880,1820,7840,4760,5320,2520,9600,6000,1080,6000,11050,10500,15840,8740,5200,3900,9120,14520,3800
494418,495218,Vice of Thorns,950,1.0,10260,5880,1820,7840,4760,5320,2520,9600,6000,1080,6000,11050,10500,15840,8740,5200,3900,9120,14520,4750
493718,495278,Resolution,850,1.0,10260,5880,1820,7840,4760,5320,2520,9600,6000,1080,6000,11900,10500,15840,8740,5200,3900,9120,14520,4750
495118,495748,Corps-a-corps,130,1.0,10260,5880,1950,7840,4760,5320,2520,9600,6000,1080,6000,11900,10500,15840,8740,5200,3900,9120,14520,4750
495257,495789,Auto,90,1.0,10350,5880,1950,7840,4760,5320,2520,9600,6000,1080,6000,11900,10500,15840,8740,5200,3900,9120,14520,4750
496208,496838,Enchanted Riposte,340,1.0,10350,5880,1950,7840,5100,5320,2520,9600,6000,1080,6000,11900,10500,15840,8740,5200,3900,9120,14520,4750
497708,498338,Enchanted Zwerchhau,380,1.0,10350,5880,1950,7840,5100,5700,2520,9600,6000,1080,6000,11900,10500,15840,8740,5200,3900,9120,14520,4750
498697,499229,Auto,90,1.0,10440,5880,1950,7840,5100,5700,2520,9600,6000,1080,6000,11900,10500,15840,8740,5200,3900,9120,14520,4750
499208,499838,Enchanted Redoublement,560,1.0,10440,5880,1950,8400,5100,5700,2520,9600,6000,1080,6000,11900,10500,15840,8740,5200,3900,9120,14520,4750
499908,501068,Contre Sixte,420,1.0,10440,6300,1950,8400,5100,5700,2520,9600,6000,1080,6000,11900,10500,15840,8740,5200,3900,9120,14520,4750
502137,502669,Auto,90,1.0,10530,6300,1950,8400,5100,5700,2520,9600,6000,1080,6000,11900,10500,15840,8740,5200,3900,9120,14520,4750
501408,502838,Verflare,650,1.0,10530,6300,1950,8400,5100,5700,2520,9600,6000,1080,6000,11900,10500,15840,8740,5850,3900,9120,14520,4750
503898,505728,Scorch,750,1.0,10530,6300,1950,8400,5100,5700,2520,9600,6000,1080,6000,11900,11250,15840,8740,5850,3900,9120,14520,4750
505577,506109,Auto,90,1.0,10620,6300,1950,8400,5100,5700,2520,9600,6000,1080,6000,11900,11250,15840,8740,5850,3900,9120,14520,4750
506388,507948,Resolution,850,1.0,10620,6300,1950,8400,5100,5700,2520,9600,6000,1080,6000,12750,11250,15840,8740,5850,3900,9120,14520,4750
507567,508727,Fleche,480,1.0,10620,6300,1950,8400,5100,5700,2520,10080,6000,1080,6000,12750,11250,15840,8740,5850,3900,9120,14520,4750
510868,511400,Auto,90,1.0,10710,6300,1950,8400,5100,5700,2520,10080,6000,1080,6000,12750,11250,15840,8740,5850,3900,9120,14520,4750
510368,511668,Verstone,380,1.0,10710,6300,1950,8400,5100,5700,2520,10080,6000,1080,6000,12750,11250,15840,8740,5850,3900,9500,14520,4750
511368,512128,Veraero III,440,1.0,10710,6300,1950,8400,5100,5700,2520,10080,6000,1080,6000,12750,11250,16280,8740,5850,3900,9500,14520,4750
512068,512648,Engagement,180,1.0,10710,6300,1950,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16280,8740,5850,3900,9500,14520,4750
515847,516379,Auto,90,1.0,10800,6300,1950,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16280,8740,5850,3900,9500,14520,4750
515347,516647,Verfire,380,1.0,10800,6300,1950,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16280,9120,5850,3900,9500,14520,4750
516347,517107,Verthunder III,440,1.0,10800,6300,1950,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16280,9120,5850,3900,9500,14960,4750
520827,521359,Auto,90,1.0,10890,6300,1950,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16280,9120,5850,3900,9500,14960,4750
520327,521627,Verstone,380,1.0,10890,6300,1950,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16280,9120,5850,3900,9880,14960,4750
521328,522088,Veraero III,440,1.0,10890,6300,1950,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16720,9120,5850,3900,9880,14960,4750
522028,522658,Corps-a-corps,130,1.0,10890,6300,2080,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16720,9120,5850,3900,9880,14960,4750
525808,526340,Auto,90,1.0,10980,6300,2080,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16720,9120,5850,3900,9880,14960,4750
525308,526608,Verfire,380,1.0,10980,6300,2080,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16720,9500,5850,3900,9880,14960,4750
526308,527068,Verthunder III,440,1.0,10980,6300,2080,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16720,9500,5850,3900,9880,15400,4750
531288,532048,Verthunder III,440,1.0,10980,6300,2080,8400,5100,5700,2700,10080,6000,1080,6000,12750,11250,16720,9500,5850,3900,9880,15840,4750
532567,533727,Fleche,480,1.0,10980,6300,2080,8400,5100,5700,2700,10560,6000,1080,6000,12750,11250,16720,9500,5850,3900,9880,15840,4750
533788,534320,Auto,90,1.0,11070,6300,2080,8400,5100,5700,2700,10560,6000,1080,6000,12750,11250,16720,9500,5850,3900,9880,15840,4750
533778,534408,Enchanted Riposte,340,1.0,11070,6300,2080,8400,5440,5700,2700,10560,6000,1080,6000,12750,11250,16720,9500,5850,3900,9880,15840,4750
533288,534847,Grand Impact,600,1.0,11070,6300,2080,8400,5440,5700,2700,10560,6600,1080,6000,12750,11250,16720,9500,5850,3900,9880,15840,4750
535278,535908,Enchanted Zwerchhau,380,1.0,11070,6300,2080,8400,5440,6080,2700,10560,6600,1080,6000,12750,11250,16720,9500,5850,3900,9880,15840,4750
535978,537138,Contre Sixte,420,1.0,11070,6720,2080,8400,5440,6080,2700,10560,6600,1080,6000,12750,11250,16720,9500,5850,3900,9880,15840,4750
536779,537409,Enchanted Redoublement,560,1.0,11070,6720,2080,8960,5440,6080,2700,10560,6600,1080,6000,12750,11250,16720,9500,5850,3900,9880,15840,4750
537228,537760,Auto,90,1.0,11160,6720,2080,8960,5440,6080,2700,10560,6600,1080,6000,12750,11250,16720,9500,5850,3900,9880,15840,4750
538979,540409,Verholy,650,1.0,11160,6720,2080,8960,5440,6080,2700,10560,6600,1080,6000,12750,11250,16720,9500,5850,4550,9880,15840,4750
540668,541200,Auto,90,1.0,11250,6720,2080,8960,5440,6080,2700,10560,6600,1080,6000,12750,11250,16720,9500,5850,4550,9880,15840,4750
541469,543299,Scorch,750,1.0,11250,6720,2080,8960,5440,6080,2700,10560,6600,1080,6000,12750,12000,16720,9500,5850,4550,9880,15840,4750
544108,544640,Auto,90,1.0,11340,6720,2080,8960,5440,6080,2700,10560,6600,1080,6000,12750,12000,16720,9500,5850,4550,9880,15840,4750
544659,545239,Engagement,180,1.0,11340,6720,2080,8960,5440,6080,2880,10560,6600,1080,6000,12750,12000,16720,9500,5850,4550,9880,15840,4750
543959,545519,Resolution,850,1.0,11340,6720,2080,8960,5440,6080,2880,10560,6600,1080,6000,13600,12000,16720,9500,5850,4550,9880,15840,4750
546449,547249,Verfire,380,1.0,11340,6720,2080,8960,5440,6080,2880,10560,6600,1080,6000,13600,12000,16720,9880,5850,4550,9880,15840,4750
547548,548080,Auto,90,1.0,11430,6720,2080,8960,5440,6080,2880,10560,6600,1080,6000,13600,12000,16720,9880,5850,4550,9880,15840,4750
552919,554219,Verstone,380,1.0,11430,6720,2080,8960,5440,6080,2880,10560,6600,1080,6000,13600,12000,16720,9880,5850,4550,10260,15840,4750
553929,554461,Auto,90,1.0,11520,6720,2080,8960,5440,6080,2880,10560,6600,1080,6000,13600,12000,16720,9880,5850,4550,10260,15840,4750
553429,554689,Verthunder III,440,1.0,11520,6720,2080,8960,5440,6080,2880,10560,6600,1080,6000,13600,12000,16720,9880,5850,4550,10260,16280,4750
556409,557169,Veraero III,440,1.0,11520,6720,2080,8960,5440,6080,2880,10560,6600,1080,6000,13600,12000,17160,9880,5850,4550,10260,16280,4750
557567,558727,Fleche,480,1.0,11520,6720,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17160,9880,5850,4550,10260,16280,4750
558909,559441,Auto,90,1.0,11610,6720,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17160,9880,5850,4550,10260,16280,4750
558409,559669,Veraero III,440,1.0,11610,6720,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17600,9880,5850,4550,10260,16280,4750
558899,559699,Verstone,380,1.0,11610,6720,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17600,9880,5850,4550,10640,16280,4750
565369,566669,Verfire,380,1.0,11610,6720,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17600,10260,5850,4550,10640,16280,4750
566379,566911,Auto,90,1.0,11700,6720,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17600,10260,5850,4550,10640,16280,4750
565879,567139,Verthunder III,440,1.0,11700,6720,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17600,10260,5850,4550,10640,16720,4750
568859,569659,Verfire,380,1.0,11700,6720,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17600,10640,5850,4550,10640,16720,4750
571359,571891,Auto,90,1.0,11790,6720,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17600,10640,5850,4550,10640,16720,4750
570859,572119,Verthunder III,440,1.0,11790,6720,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17600,10640,5850,4550,10640,17160,4750
572049,573209,Contre Sixte,420,1.0,11790,7140,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17600,10640,5850,4550,10640,17160,4750
575329,576629,Verstone,380,1.0,11790,7140,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17600,10640,5850,4550,11020,17160,4750
576339,576871,Auto,90,1.0,11880,7140,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,17600,10640,5850,4550,11020,17160,4750
575839,577099,Veraero III,440,1.0,11880,7140,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,18040,10640,5850,4550,11020,17160,4750
578819,579579,Verthunder III,440,1.0,11880,7140,2080,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,18040,10640,5850,4550,11020,17600,4750
579519,580149,Corps-a-corps,130,1.0,11880,7140,2210,8960,5440,6080,2880,11040,6600,1080,6000,13600,12000,18040,10640,5850,4550,11020,17600,4750
580319,580899,Engagement,180,1.0,11880,7140,2210,8960,5440,6080,3060,11040,6600,1080,6000,13600,12000,18040,10640,5850,4550,11020,17600,4750
581319,581851,Auto,90,1.0,11970,7140,2210,8960,5440,6080,3060,11040,6600,1080,6000,13600,12000,18040,10640,5850,4550,11020,17600,4750
580819,582079,Veraero III,440,1.0,11970,7140,2210,8960,5440,6080,3060,11040,6600,1080,6000,13600,12000,18480,10640,5850,4550,11020,17600,4750
581309,582859,Grand Impact,600,1.0,11970,7140,2210,8960,5440,6080,3060,11040,7200,1080,6000,13600,12000,18480,10640,5850,4550,11020,17600,4750
582567,583727,Fleche,480,1.0,11970,7140,2210,8960,5440,6080,3060,11520,7200,1080,6000,13600,12000,18480,10640,5850,4550,11020,17600,4750
583799,584429,Enchanted Riposte,340,1.0,11970,7140,2210,8960,5780,6080,3060,11520,7200,1080,6000,13600,12000,18480,10640,5850,4550,11020,17600,4750
584759,585291,Auto,90,1.0,12060,7140,2210,8960,5780,6080,3060,11520,7200,1080,6000,13600,12000,18480,10640,5850,4550,11020,17600,4750
585299,585929,Enchanted Zwerchhau,380,1.0,12060,7140,2210,8960,5780,6460,3060,11520,7200,1080,6000,13600,12000,18480,10640,5850,4550,11020,17600,4750
586800,587430,Enchanted Redoublement,560,1.0,12060,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,13600,12000,18480,10640,5850,4550,11020,17600,4750
588199,588731,Auto,90,1.0,12150,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,13600,12000,18480,10640,5850,4550,11020,17600,4750
589000,590430,Verholy,650,1.0,12150,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,13600,12000,18480,10640,5850,5200,11020,17600,4750
591639,592171,Auto,90,1.0,12240,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,13600,12000,18480,10640,5850,5200,11020,17600,4750
591490,593320,Scorch,750,1.0,12240,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,13600,12750,18480,10640,5850,5200,11020,17600,4750
593980,595540,Resolution,850,1.0,12240,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,14450,12750,18480,10640,5850,5200,11020,17600,4750
595079,595611,Auto,90,1.0,12330,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,14450,12750,18480,10640,5850,5200,11020,17600,4750
598519,599051,Auto,90,1.0,12420,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,14450,12750,18480,10640,5850,5200,11020,17600,4750
597960,599260,Verfire,380,1.0,12420,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,14450,12750,18480,11020,5850,5200,11020,17600,4750
598960,599720,Verthunder III,440,1.0,12420,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,14450,12750,18480,11020,5850,5200,11020,18040,4750
603440,603972,Auto,90,1.0,12510,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,14450,12750,18480,11020,5850,5200,11020,18040,4750
602940,604240,Verstone,380,1.0,12510,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,14450,12750,18480,11020,5850,5200,11400,18040,4750
603940,604700,Veraero III,440,1.0,12510,7140,2210,9520,5780,6460,3060,11520,7200,1080,6000,14450,12750,18920,11020,5850,5200,11400,18040,4750
606430,607060,Enchanted Riposte,340,1.0,12510,7140,2210,9520,6120,6460,3060,11520,7200,1080,6000,14450,12750,18920,11020,5850,5200,11400,18040,4750
606880,607412,Auto,90,1.0,12600,7140,2210,9520,6120,6460,3060,11520,7200,1080,6000,14450,12750,18920,11020,5850,5200,11400,18040,4750
607938,608568,Enchanted Zwerchhau,380,1.0,12600,7140,2210,9520,6120,6840,3060,11520,7200,1080,6000,14450,12750,18920,11020,5850,5200,11400,18040,4750
608638,609798,Fleche,480,1.0,12600,7140,2210,9520,6120,6840,3060,12000,7200,1080,6000,14450,12750,18920,11020,5850,5200,11400,18040,4750
609438,610068,Enchanted Redoublement,560,1.0,12600,7140,2210,10080,6120,6840,3060,12000,7200,1080,6000,14450,12750,18920,11020,5850,5200,11400,18040,4750
610320,610852,Auto,90,1.0,12690,7140,2210,10080,6120,6840,3060,12000,7200,1080,6000,14450,12750,18920,11020,5850,5200,11400,18040,4750
610138,611298,Contre Sixte,420,1.0,12690,7560,2210,10080,6120,6840,3060,12000,7200,1080,6000,14450,12750,18920,11020,5850,5200,11400,18040,4750
611638,613068,Verflare,650,1.0,12690,7560,2210,10080,6120,6840,3060,12000,7200,1080,6000,14450,12750,18920,11020,6500,5200,11400,18040,4750
612338,613758,Prefulgence,1200,1.0,12690,7560,2210,10080,6120,6840,3060,12000,7200,1080,7200,14450,12750,18920,11020,6500,5200,11400,18040,4750
613038,613838,Vice of Thorns,950,1.0,12690,7560,2210,10080,6120,6840,3060,12000,7200,1080,7200,14450,12750,18920,11020,6500,5200,11400,18040,5700
613760,614292,Auto,90,1.0,12780,7560,2210,10080,6120,6840,3060,12000,7200,1080,7200,14450,12750,18920,11020,6500,5200,11400,18040,5700
614828,615458,Corps-a-corps,130,1.0,12780,7560,2340,10080,6120,6840,3060,12000,7200,1080,7200,14450,12750,18920,11020,6500,5200,11400,18040,5700
614128,615958,Scorch,750,1.0,12780,7560,2340,10080,6120,6840,3060,12000,7200,1080,7200,14450,13500,18920,11020,6500,5200,11400,18040,5700
615628,616208,Engagement,180,1.0,12780,7560,2340,10080,6120,6840,3240,12000,7200,1080,7200,14450,13500,18920,11020,6500,5200,11400,18040,5700
617200,617732,Auto,90,1.0,12870,7560,2340,10080,6120,6840,3240,12000,7200,1080,7200,14450,13500,18920,11020,6500,5200,11400,18040,5700
617318,617948,Corps-a-corps,130,1.0,12870,7560,2470,10080,6120,6840,3240,12000,7200,1080,7200,14450,13500,18920,11020,6500,5200,11400,18040,5700
616618,618178,Resolution,850,1.0,12870,7560,2470,10080,6120,6840,3240,12000,7200,1080,7200,15300,13500,18920,11020,6500,5200,11400,18040,5700
619108,619738,Enchanted Riposte,340,1.0,12870,7560,2470,10080,6460,6840,3240,12000,7200,1080,7200,15300,13500,18920,11020,6500,5200,11400,18040,5700
620640,621172,Auto,90,1.0,12960,7560,2470,10080,6460,6840,3240,12000,7200,1080,7200,15300,13500,18920,11020,6500,5200,11400,18040,5700
620608,621238,Enchanted Zwerchhau,380,1.0,12960,7560,2470,10080,6460,7220,3240,12000,7200,1080,7200,15300,13500,18920,11020,6500,5200,11400,18040,5700
622108,622738,Enchanted Redoublement,560,1.0,12960,7560,2470,10640,6460,7220,3240,12000,7200,1080,7200,15300,13500,18920,11020,6500,5200,11400,18040,5700
622808,623388,Engagement,180,1.0,12960,7560,2470,10640,6460,7220,3420,12000,7200,1080,7200,15300,13500,18920,11020,6500,5200,11400,18040,5700
624080,624612,Auto,90,1.0,13050,7560,2470,10640,6460,7220,3420,12000,7200,1080,7200,15300,13500,18920,11020,6500,5200,11400,18040,5700
624308,625738,Verholy,650,1.0,13050,7560,2470,10640,6460,7220,3420,12000,7200,1080,7200,15300,13500,18920,11020,6500,5850,11400,18040,5700
627520,628052,Auto,90,1.0,13140,7560,2470,10640,6460,7220,3420,12000,7200,1080,7200,15300,13500,18920,11020,6500,5850,11400,18040,5700
626798,628628,Scorch,750,1.0,13140,7560,2470,10640,6460,7220,3420,12000,7200,1080,7200,15300,14250,18920,11020,6500,5850,11400,18040,5700
629288,630848,Resolution,850,1.0,13140,7560,2470,10640,6460,7220,3420,12000,7200,1080,7200,16150,14250,18920,11020,6500,5850,11400,18040,5700
630960,631492,Auto,90,1.0,13230,7560,2470,10640,6460,7220,3420,12000,7200,1080,7200,16150,14250,18920,11020,6500,5850,11400,18040,5700
631778,632538,Verthunder III,440,1.0,13230,7560,2470,10640,6460,7220,3420,12000,7200,1080,7200,16150,14250,18920,11020,6500,5850,11400,18480,5700
633638,634798,Fleche,480,1.0,13230,7560,2470,10640,6460,7220,3420,12480,7200,1080,7200,16150,14250,18920,11020,6500,5850,11400,18480,5700
636328,636860,Auto,90,1.0,13320,7560,2470,10640,6460,7220,3420,12480,7200,1080,7200,16150,14250,18920,11020,6500,5850,11400,18480,5700
635828,637128,Verfire,380,1.0,13320,7560,2470,10640,6460,7220,3420,12480,7200,1080,7200,16150,14250,18920,11400,6500,5850,11400,18480,5700
636828,637588,Verthunder III,440,1.0,13320,7560,2470,10640,6460,7220,3420,12480,7200,1080,7200,16150,14250,18920,11400,6500,5850,11400,18920,5700
641308,641840,Auto,90,1.0,13410,7560,2470,10640,6460,7220,3420,12480,7200,1080,7200,16150,14250,18920,11400,6500,5850,11400,18920,5700
640808,642108,Verstone,380,1.0,13410,7560,2470,10640,6460,7220,3420,12480,7200,1080,7200,16150,14250,18920,11400,6500,5850,11780,18920,5700
641808,642568,Veraero III,440,1.0,13410,7560,2470,10640,6460,7220,3420,12480,7200,1080,7200,16150,14250,19360,11400,6500,5850,11780,18920,5700
644298,645058,Verthunder III,440,1.0,13410,7560,2470,10640,6460,7220,3420,12480,7200,1080,7200,16150,14250,19360,11400,6500,5850,11780,19360,5700
644748,645280,Auto,90,1.0,13500,7560,2470,10640,6460,7220,3420,12480,7200,1080,7200,16150,14250,19360,11400,6500,5850,11780,19360,5700
645138,646298,Contre Sixte,420,1.0,13500,7980,2470,10640,6460,7220,3420,12480,7200,1080,7200,16150,14250,19360,11400,6500,5850,11780,19360,5700
646788,648338,Grand Impact,600,1.0,13500,7980,2470,10640,6460,7220,3420,12480,7800,1080,7200,16150,14250,19360,11400,6500,5850,11780,19360,5700
648188,648720,Auto,90,1.0,13590,7980,2470,10640,6460,7220,3420,12480,7800,1080,7200,16150,14250,19360,11400,6500,5850,11780,19360,5700
649278,649908,Enchanted Riposte,340,1.0,13590,7980,2470,10640,6800,7220,3420,12480,7800,1080,7200,16150,14250,19360,11400,6500,5850,11780,19360,5700
650778,651408,Enchanted Zwerchhau,380,1.0,13590,7980,2470,10640,6800,7600,3420,12480,7800,1080,7200,16150,14250,19360,11400,6500,5850,11780,19360,5700
651628,652160,Auto,90,1.0,13680,7980,2470,10640,6800,7600,3420,12480,7800,1080,7200,16150,14250,19360,11400,6500,5850,11780,19360,5700
652278,652908,Enchanted Redoublement,560,1.0,13680,7980,2470,11200,6800,7600,3420,12480,7800,1080,7200,16150,14250,19360,11400,6500,5850,11780,19360,5700
655068,655600,Auto,90,1.0,13770,7980,2470,11200,6800,7600,3420,12480,7800,1080,7200,16150,14250,19360,11400,6500,5850,11780,19360,5700
655178,655808,Corps-a-corps,130,1.0,13770,7980,2600,11200,6800,7600,3420,12480,7800,1080,7200,16150,14250,19360,11400,6500,5850,11780,19360,5700
654478,655908,Verholy,650,1.0,13770,7980,2600,11200,6800,7600,3420,12480,7800,1080,7200,16150,14250,19360,11400,6500,6500,11780,19360,5700
655978,656558,Engagement,180,1.0,13770,7980,2600,11200,6800,7600,3600,12480,7800,1080,7200,16150,14250,19360,11400,6500,6500,11780,19360,5700
656968,658798,Scorch,750,1.0,13770,7980,2600,11200,6800,7600,3600,12480,7800,1080,7200,16150,15000,19360,11400,6500,6500,11780,19360,5700
658508,659040,Auto,90,1.0,13860,7980,2600,11200,6800,7600,3600,12480,7800,1080,7200,16150,15000,19360,11400,6500,6500,11780,19360,5700
658638,659798,Fleche,480,1.0,13860,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,16150,15000,19360,11400,6500,6500,11780,19360,5700
659458,661018,Resolution,850,1.0,13860,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19360,11400,6500,6500,11780,19360,5700
663938,664470,Auto,90,1.0,13950,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19360,11400,6500,6500,11780,19360,5700
663438,664738,Verstone,380,1.0,13950,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19360,11400,6500,6500,12160,19360,5700
664438,665198,Veraero III,440,1.0,13950,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19800,11400,6500,6500,12160,19360,5700
668918,669450,Auto,90,1.0,14040,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19800,11400,6500,6500,12160,19360,5700
668418,669718,Verstone,380,1.0,14040,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19800,11400,6500,6500,12540,19360,5700
669418,670178,Verthunder III,440,1.0,14040,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19800,11400,6500,6500,12540,19800,5700
673898,674430,Auto,90,1.0,14130,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19800,11400,6500,6500,12540,19800,5700
673398,674698,Verfire,380,1.0,14130,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19800,11780,6500,6500,12540,19800,5700
674398,675158,Verthunder III,440,1.0,14130,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19800,11780,6500,6500,12540,20240,5700
679378,680138,Verthunder III,440,1.0,14130,7980,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19800,11780,6500,6500,12540,20680,5700
680138,681298,Contre Sixte,420,1.0,14130,8400,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19800,11780,6500,6500,12540,20680,5700
681878,682410,Auto,90,1.0,14220,8400,2600,11200,6800,7600,3600,12960,7800,1080,7200,17000,15000,19800,11780,6500,6500,12540,20680,5700
681378,682937,Grand Impact,600,1.0,14220,8400,2600,11200,6800,7600,3600,12960,8400,1080,7200,17000,15000,19800,11780,6500,6500,12540,20680,5700
683358,684658,Verfire,380,1.0,14220,8400,2600,11200,6800,7600,3600,12960,8400,1080,7200,17000,15000,19800,12160,6500,6500,12540,20680,5700
684359,685119,Veraero III,440,1.0,14220,8400,2600,11200,6800,7600,3600,12960,8400,1080,7200,17000,15000,20240,12160,6500,6500,12540,20680,5700
685318,685850,Auto,90,1.0,14310,8400,2600,11200,6800,7600,3600,12960,8400,1080,7200,17000,15000,20240,12160,6500,6500,12540,20680,5700
685059,686219,Fleche,480,1.0,14310,8400,2600,11200,6800,7600,3600,13440,8400,1080,7200,17000,15000,20240,12160,6500,6500,12540,20680,5700
686849,687609,Verthunder III,440,1.0,14310,8400,2600,11200,6800,7600,3600,13440,8400,1080,7200,17000,15000,20240,12160,6500,6500,12540,21120,5700
688758,689290,Auto,90,1.0,14400,8400,2600,11200,6800,7600,3600,13440,8400,1080,7200,17000,15000,20240,12160,6500,6500,12540,21120,5700
689339,690139,Verfire,380,1.0,14400,8400,2600,11200,6800,7600,3600,13440,8400,1080,7200,17000,15000,20240,12540,6500,6500,12540,21120,5700
695809,697109,Verstone,380,1.0,14400,8400,2600,11200,6800,7600,3600,13440,8400,1080,7200,17000,15000,20240,12540,6500,6500,12920,21120,5700
696819,697351,Auto,90,1.0,14490,8400,2600,11200,6800,7600,3600,13440,8400,1080,7200,17000,15000,20240,12540,6500,6500,12920,21120,5700
696319,697579,Veraero III,440,1.0,14490,8400,2600,11200,6800,7600,3600,13440,8400,1080,7200,17000,15000,20680,12540,6500,6500,12920,21120,5700
699299,699929,Enchanted Riposte,340,1.0,14490,8400,2600,11200,7140,7600,3600,13440,8400,1080,7200,17000,15000,20680,12540,6500,6500,12920,21120,5700
700799,701429,Enchanted Zwerchhau,380,1.0,14490,8400,2600,11200,7140,7980,3600,13440,8400,1080,7200,17000,15000,20680,12540,6500,6500,12920,21120,5700
701799,702331,Auto,90,1.0,14580,8400,2600,11200,7140,7980,3600,13440,8400,1080,7200,17000,15000,20680,12540,6500,6500,12920,21120,5700
701299,702559,Veraero III,440,1.0,14580,8400,2600,11200,7140,7980,3600,13440,8400,1080,7200,17000,15000,21120,12540,6500,6500,12920,21120,5700
702299,702929,Enchanted Redoublement,560,1.0,14580,8400,2600,11760,7140,7980,3600,13440,8400,1080,7200,17000,15000,21120,12540,6500,6500,12920,21120,5700
705239,705771,Auto,90,1.0,14670,8400,2600,11760,7140,7980,3600,13440,8400,1080,7200,17000,15000,21120,12540,6500,6500,12920,21120,5700
704499,705929,Verflare,650,1.0,14670,8400,2600,11760,7140,7980,3600,13440,8400,1080,7200,17000,15000,21120,12540,7150,6500,12920,21120,5700
706989,708819,Scorch,750,1.0,14670,8400,2600,11760,7140,7980,3600,13440,8400,1080,7200,17000,15750,21120,12540,7150,6500,12920,21120,5700
708679,709211,Auto,90,1.0,14760,8400,2600,11760,7140,7980,3600,13440,8400,1080,7200,17000,15750,21120,12540,7150,6500,12920,21120,5700
709479,711039,Resolution,850,1.0,14760,8400,2600,11760,7140,7980,3600,13440,8400,1080,7200,17850,15750,21120,12540,7150,6500,12920,21120,5700
712119,712651,Auto,90,1.0,14850,8400,2600,11760,7140,7980,3600,13440,8400,1080,7200,17850,15750,21120,12540,7150,6500,12920,21120,5700
