sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Dosis III,Eukrasian Dosis III (dot),Phlegma III,Pneuma,Psyche,Toxikon II
318976,343500,Eukrasian Dosis III (dot),85,1.0,9720,45220,9690,5400,380,3600,0
343401,344071,Dosis III,380,1.0,9720,45600,9690,5400,380,3600,0
318976,346500,Eukrasian Dosis III (dot),85,1.0,9720,45600,9775,5400,380,3600,0
345841,346511,Dosis III,380,1.0,9720,45980,9775,5400,380,3600,0
346341,346873,Auto,90,1.0,9810,45980,9775,5400,380,3600,0
348323,349500,Eukrasian Dosis III (dot),85,1.0,9810,45980,9860,5400,380,3600,0
349141,349673,Auto,90,1.0,9900,45980,9860,5400,380,3600,0
350783,351453,Dosis III,380,1.0,9900,46360,9860,5400,380,3600,0
351941,352473,Auto,90,1.0,9990,46360,9860,5400,380,3600,0
348323,352500,Eukrasian Dosis III (dot),85,1.0,9990,46360,9945,5400,380,3600,0
353224,353894,Dosis III,380,1.0,9990,46740,9945,5400,380,3600,0
348323,355500,Eukrasian Dosis III (dot),85,1.0,9990,46740,10030,5400,380,3600,0
355664,356334,Dosis III,380,1.0,9990,47120,10030,5400,380,3600,0
356164,356696,Auto,90,1.0,10080,47120,10030,5400,380,3600,0
348323,358500,Eukrasian Dosis III (dot),85,1.0,10080,47120,10115,5400,380,3600,0
358104,358774,Dosis III,380,1.0,10080,47500,10115,5400,380,3600,0
358964,359496,Auto,90,1.0,10170,47500,10115,5400,380,3600,0
360545,361215,Dosis III,380,1.0,10170,47880,10115,5400,380,3600,0
348323,361500,Eukrasian Dosis III (dot),85,1.0,10170,47880,10200,5400,380,3600,0
361764,362296,Auto,90,1.0,10260,47880,10200,5400,380,3600,0
362985,363655,Dosis III,380,1.0,10260,48260,10200,5400,380,3600,0
348323,364500,Eukrasian Dosis III (dot),85,1.0,10260,48260,10285,5400,380,3600,0
365426,366096,Dosis III,380,1.0,10260,48640,10285,5400,380,3600,0
365926,366458,Auto,90,1.0,10350,48640,10285,5400,380,3600,0
348323,367500,Eukrasian Dosis III (dot),85,1.0,10350,48640,10370,5400,380,3600,0
366906,367576,Phlegma III,600,1.0,10350,48640,10370,6000,380,3600,0
368726,369258,Auto,90,1.0,10440,48640,10370,6000,380,3600,0
369521,370191,Phlegma III,600,1.0,10440,48640,10370,6600,380,3600,0
348323,370500,Eukrasian Dosis III (dot),85,1.0,10440,48640,10455,6600,380,3600,0
371526,372058,Auto,90,1.0,10530,48640,10455,6600,380,3600,0
348323,373500,Eukrasian Dosis III (dot),85,1.0,10530,48640,10540,6600,380,3600,0
372921,373591,Dosis III,380,1.0,10530,49020,10540,6600,380,3600,0
373529,374629,Psyche,600,1.0,10530,49020,10540,6600,380,4200,0
374326,374858,Auto,90,1.0,10620,49020,10540,6600,380,4200,0
375362,376032,Dosis III,380,1.0,10620,49400,10540,6600,380,4200,0
348323,376500,Eukrasian Dosis III (dot),85,1.0,10620,49400,10625,6600,380,4200,0
377126,377658,Auto,90,1.0,10710,49400,10625,6600,380,4200,0
377843,379500,Eukrasian Dosis III (dot),85,1.0,10710,49400,10710,6600,380,4200,0
380304,380974,Dosis III,380,1.0,10710,49780,10710,6600,380,4200,0
380804,381336,Auto,90,1.0,10800,49780,10710,6600,380,4200,0
381784,382454,Dosis III,380,1.0,10800,50160,10710,6600,380,4200,0
377843,382500,Eukrasian Dosis III (dot),85,1.0,10800,50160,10795,6600,380,4200,0
383604,384136,Auto,90,1.0,10890,50160,10795,6600,380,4200,0
377843,385500,Eukrasian Dosis III (dot),85,1.0,10890,50160,10880,6600,380,4200,0
385184,385854,Dosis III,380,1.0,10890,50540,10880,6600,380,4200,0
386404,386936,Auto,90,1.0,10980,50540,10880,6600,380,4200,0
387625,388295,Dosis III,380,1.0,10980,50920,10880,6600,380,4200,0
377843,388500,Eukrasian Dosis III (dot),85,1.0,10980,50920,10965,6600,380,4200,0
390065,390735,Dosis III,380,1.0,10980,51300,10965,6600,380,4200,0
390565,391097,Auto,90,1.0,11070,51300,10965,6600,380,4200,0
377843,391500,Eukrasian Dosis III (dot),85,1.0,11070,51300,11050,6600,380,4200,0
392506,393176,Dosis III,380,1.0,11070,51680,11050,6600,380,4200,0
393365,393897,Auto,90,1.0,11160,51680,11050,6600,380,4200,0
377843,394500,Eukrasian Dosis III (dot),85,1.0,11160,51680,11135,6600,380,4200,0
394946,395616,Dosis III,380,1.0,11160,52060,11135,6600,380,4200,0
396165,396697,Auto,90,1.0,11250,52060,11135,6600,380,4200,0
377843,397500,Eukrasian Dosis III (dot),85,1.0,11250,52060,11220,6600,380,4200,0
397387,398057,Dosis III,380,1.0,11250,52440,11220,6600,380,4200,0
399827,400497,Dosis III,380,1.0,11250,52820,11220,6600,380,4200,0
377843,400500,Eukrasian Dosis III (dot),85,1.0,11250,52820,11305,6600,380,4200,0
400327,400859,Auto,90,1.0,11340,52820,11305,6600,380,4200,0
402268,402938,Dosis III,380,1.0,11340,53200,11305,6600,380,4200,0
377843,403500,Eukrasian Dosis III (dot),85,1.0,11340,53200,11390,6600,380,4200,0
403127,403659,Auto,90,1.0,11430,53200,11390,6600,380,4200,0
404708,405378,Dosis III,380,1.0,11430,53580,11390,6600,380,4200,0
405927,406459,Auto,90,1.0,11520,53580,11390,6600,380,4200,0
377843,406500,Eukrasian Dosis III (dot),85,1.0,11520,53580,11475,6600,380,4200,0
407189,409500,Eukrasian Dosis III (dot),85,1.0,11520,53580,11560,6600,380,4200,0
409650,410320,Dosis III,380,1.0,11520,53960,11560,6600,380,4200,0
410150,410682,Auto,90,1.0,11610,53960,11560,6600,380,4200,0
411130,412330,Toxikon II,380,1.0,11610,53960,11560,6600,380,4200,380
407189,412500,Eukrasian Dosis III (dot),85,1.0,11610,53960,11645,6600,380,4200,380
412950,413482,Auto,90,1.0,11700,53960,11645,6600,380,4200,380
414531,415201,Dosis III,380,1.0,11700,54340,11645,6600,380,4200,380
407189,415500,Eukrasian Dosis III (dot),85,1.0,11700,54340,11730,6600,380,4200,380
415750,416282,Auto,90,1.0,11790,54340,11730,6600,380,4200,380
416971,417641,Dosis III,380,1.0,11790,54720,11730,6600,380,4200,380
407189,418500,Eukrasian Dosis III (dot),85,1.0,11790,54720,11815,6600,380,4200,380
419412,420082,Dosis III,380,1.0,11790,55100,11815,6600,380,4200,380
419912,420444,Auto,90,1.0,11880,55100,11815,6600,380,4200,380
407189,421500,Eukrasian Dosis III (dot),85,1.0,11880,55100,11900,6600,380,4200,380
421852,422522,Dosis III,380,1.0,11880,55480,11900,6600,380,4200,380
422712,423244,Auto,90,1.0,11970,55480,11900,6600,380,4200,380
407189,424500,Eukrasian Dosis III (dot),85,1.0,11970,55480,11985,6600,380,4200,380
424293,424963,Dosis III,380,1.0,11970,55860,11985,6600,380,4200,380
425512,426044,Auto,90,1.0,12060,55860,11985,6600,380,4200,380
426733,427403,Dosis III,380,1.0,12060,56240,11985,6600,380,4200,380
407189,427500,Eukrasian Dosis III (dot),85,1.0,12060,56240,12070,6600,380,4200,380
428312,428844,Auto,90,1.0,12150,56240,12070,6600,380,4200,380
428213,428883,Phlegma III,600,1.0,12150,56240,12070,7200,380,4200,380
407189,430500,Eukrasian Dosis III (dot),85,1.0,12150,56240,12155,7200,380,4200,380
431614,432284,Dosis III,380,1.0,12150,56620,12155,7200,380,4200,380
432114,432646,Auto,90,1.0,12240,56620,12155,7200,380,4200,380
407189,433500,Eukrasian Dosis III (dot),85,1.0,12240,56620,12240,7200,380,4200,380
434054,434724,Dosis III,380,1.0,12240,57000,12240,7200,380,4200,380
434914,435446,Auto,90,1.0,12330,57000,12240,7200,380,4200,380
434662,435762,Psyche,600,1.0,12330,57000,12240,7200,380,4800,380
407189,436500,Eukrasian Dosis III (dot),85,1.0,12330,57000,12325,7200,380,4800,380
437714,438246,Auto,90,1.0,12420,57000,12325,7200,380,4800,380
436536,439500,Eukrasian Dosis III (dot),85,1.0,12420,57000,12410,7200,380,4800,380
438996,439666,Dosis III,380,1.0,12420,57380,12410,7200,380,4800,380
441437,442107,Dosis III,380,1.0,12420,57760,12410,7200,380,4800,380
441937,442469,Auto,90,1.0,12510,57760,12410,7200,380,4800,380
436536,442500,Eukrasian Dosis III (dot),85,1.0,12510,57760,12495,7200,380,4800,380
443877,444547,Dosis III,380,1.0,12510,58140,12495,7200,380,4800,380
444737,445269,Auto,90,1.0,12600,58140,12495,7200,380,4800,380
436536,445500,Eukrasian Dosis III (dot),85,1.0,12600,58140,12580,7200,380,4800,380
446318,446988,Dosis III,380,1.0,12600,58520,12580,7200,380,4800,380
447537,448069,Auto,90,1.0,12690,58520,12580,7200,380,4800,380
436536,448500,Eukrasian Dosis III (dot),85,1.0,12690,58520,12665,7200,380,4800,380
448758,449428,Dosis III,380,1.0,12690,58900,12665,7200,380,4800,380
436536,451500,Eukrasian Dosis III (dot),85,1.0,12690,58900,12750,7200,380,4800,380
451198,451868,Dosis III,380,1.0,12690,59280,12750,7200,380,4800,380
451698,452230,Auto,90,1.0,12780,59280,12750,7200,380,4800,380
453639,454309,Dosis III,380,1.0,12780,59660,12750,7200,380,4800,380
436536,454500,Eukrasian Dosis III (dot),85,1.0,12780,59660,12835,7200,380,4800,380
454498,455030,Auto,90,1.0,12870,59660,12835,7200,380,4800,380
456079,456749,Dosis III,380,1.0,12870,60040,12835,7200,380,4800,380
436536,457500,Eukrasian Dosis III (dot),85,1.0,12870,60040,12920,7200,380,4800,380
457298,457830,Auto,90,1.0,12960,60040,12920,7200,380,4800,380
458520,459190,Dosis III,380,1.0,12960,60420,12920,7200,380,4800,380
436536,460500,Eukrasian Dosis III (dot),85,1.0,12960,60420,13005,7200,380,4800,380
460960,461630,Dosis III,380,1.0,12960,60800,13005,7200,380,4800,380
461460,461992,Auto,90,1.0,13050,60800,13005,7200,380,4800,380
436536,463500,Eukrasian Dosis III (dot),85,1.0,13050,60800,13090,7200,380,4800,380
463401,464071,Dosis III,380,1.0,13050,61180,13090,7200,380,4800,380
464260,464792,Auto,90,1.0,13140,61180,13090,7200,380,4800,380
436536,466500,Eukrasian Dosis III (dot),85,1.0,13140,61180,13175,7200,380,4800,380
467060,467592,Auto,90,1.0,13230,61180,13175,7200,380,4800,380
468343,469013,Dosis III,380,1.0,13230,61560,13175,7200,380,4800,380
465882,469500,Eukrasian Dosis III (dot),85,1.0,13230,61560,13260,7200,380,4800,380
470783,471453,Dosis III,380,1.0,13230,61940,13260,7200,380,4800,380
471283,471815,Auto,90,1.0,13320,61940,13260,7200,380,4800,380
465882,472500,Eukrasian Dosis III (dot),85,1.0,13320,61940,13345,7200,380,4800,380
473224,473894,Dosis III,380,1.0,13320,62320,13345,7200,380,4800,380
474083,474615,Auto,90,1.0,13410,62320,13345,7200,380,4800,380
465882,475500,Eukrasian Dosis III (dot),85,1.0,13410,62320,13430,7200,380,4800,380
475664,476334,Dosis III,380,1.0,13410,62700,13430,7200,380,4800,380
476883,477415,Auto,90,1.0,13500,62700,13430,7200,380,4800,380
465882,478500,Eukrasian Dosis III (dot),85,1.0,13500,62700,13515,7200,380,4800,380
478104,478774,Dosis III,380,1.0,13500,63080,13515,7200,380,4800,380
480545,481215,Dosis III,380,1.0,13500,63460,13515,7200,380,4800,380
465882,481500,Eukrasian Dosis III (dot),85,1.0,13500,63460,13600,7200,380,4800,380
481045,481577,Auto,90,1.0,13590,63460,13600,7200,380,4800,380
482985,483655,Dosis III,380,1.0,13590,63840,13600,7200,380,4800,380
483845,484377,Auto,90,1.0,13680,63840,13600,7200,380,4800,380
465882,484500,Eukrasian Dosis III (dot),85,1.0,13680,63840,13685,7200,380,4800,380
485426,486096,Dosis III,380,1.0,13680,64220,13685,7200,380,4800,380
486645,487177,Auto,90,1.0,13770,64220,13685,7200,380,4800,380
465882,487500,Eukrasian Dosis III (dot),85,1.0,13770,64220,13770,7200,380,4800,380
486906,487576,Phlegma III,600,1.0,13770,64220,13770,7800,380,4800,380
489445,489977,Auto,90,1.0,13860,64220,13770,7800,380,4800,380
489521,490191,Phlegma III,600,1.0,13860,64220,13770,8400,380,4800,380
465882,490500,Eukrasian Dosis III (dot),85,1.0,13860,64220,13855,8400,380,4800,380
465882,493500,Eukrasian Dosis III (dot),85,1.0,13860,64220,13940,8400,380,4800,380
492921,493591,Dosis III,380,1.0,13860,64600,13940,8400,380,4800,380
493421,493953,Auto,90,1.0,13950,64600,13940,8400,380,4800,380
495403,496500,Eukrasian Dosis III (dot),85,1.0,13950,64600,14025,8400,380,4800,380
496221,496753,Auto,90,1.0,14040,64600,14025,8400,380,4800,380
496023,497123,Psyche,600,1.0,14040,64600,14025,8400,380,5400,380
497863,498533,Dosis III,380,1.0,14040,64980,14025,8400,380,5400,380
495403,499500,Eukrasian Dosis III (dot),85,1.0,14040,64980,14110,8400,380,5400,380
499021,499553,Auto,90,1.0,14130,64980,14110,8400,380,5400,380
500304,500974,Dosis III,380,1.0,14130,65360,14110,8400,380,5400,380
495403,502500,Eukrasian Dosis III (dot),85,1.0,14130,65360,14195,8400,380,5400,380
502744,503414,Dosis III,380,1.0,14130,65740,14195,8400,380,5400,380
503244,503776,Auto,90,1.0,14220,65740,14195,8400,380,5400,380
495403,505500,Eukrasian Dosis III (dot),85,1.0,14220,65740,14280,8400,380,5400,380
505184,505854,Dosis III,380,1.0,14220,66120,14280,8400,380,5400,380
506044,506576,Auto,90,1.0,14310,66120,14280,8400,380,5400,380
507625,508295,Dosis III,380,1.0,14310,66500,14280,8400,380,5400,380
495403,508500,Eukrasian Dosis III (dot),85,1.0,14310,66500,14365,8400,380,5400,380
508844,509376,Auto,90,1.0,14400,66500,14365,8400,380,5400,380
510065,510735,Dosis III,380,1.0,14400,66880,14365,8400,380,5400,380
495403,511500,Eukrasian Dosis III (dot),85,1.0,14400,66880,14450,8400,380,5400,380
512506,513176,Dosis III,380,1.0,14400,67260,14450,8400,380,5400,380
513006,513538,Auto,90,1.0,14490,67260,14450,8400,380,5400,380
495403,514500,Eukrasian Dosis III (dot),85,1.0,14490,67260,14535,8400,380,5400,380
514946,515616,Dosis III,380,1.0,14490,67640,14535,8400,380,5400,380
515806,516338,Auto,90,1.0,14580,67640,14535,8400,380,5400,380
495403,517500,Eukrasian Dosis III (dot),85,1.0,14580,67640,14620,8400,380,5400,380
517387,518057,Dosis III,380,1.0,14580,68020,14620,8400,380,5400,380
518606,519138,Auto,90,1.0,14670,68020,14620,8400,380,5400,380
519826,520496,Dosis III,380,1.0,14670,68400,14620,8400,380,5400,380
495403,520500,Eukrasian Dosis III (dot),85,1.0,14670,68400,14705,8400,380,5400,380
522268,522938,Dosis III,380,1.0,14670,68780,14705,8400,380,5400,380
522768,523300,Auto,90,1.0,14760,68780,14705,8400,380,5400,380
495403,523500,Eukrasian Dosis III (dot),85,1.0,14760,68780,14790,8400,380,5400,380
525568,526100,Auto,90,1.0,14850,68780,14790,8400,380,5400,380
524749,526500,Eukrasian Dosis III (dot),85,1.0,14850,68780,14875,8400,380,5400,380
527210,527880,Dosis III,380,1.0,14850,69160,14875,8400,380,5400,380
528368,528900,Auto,90,1.0,14940,69160,14875,8400,380,5400,380
524749,529500,Eukrasian Dosis III (dot),85,1.0,14940,69160,14960,8400,380,5400,380
529650,530320,Dosis III,380,1.0,14940,69540,14960,8400,380,5400,380
524749,532500,Eukrasian Dosis III (dot),85,1.0,14940,69540,15045,8400,380,5400,380
532090,532760,Dosis III,380,1.0,14940,69920,15045,8400,380,5400,380
532590,533122,Auto,90,1.0,15030,69920,15045,8400,380,5400,380
534531,535201,Dosis III,380,1.0,15030,70300,15045,8400,380,5400,380
524749,535500,Eukrasian Dosis III (dot),85,1.0,15030,70300,15130,8400,380,5400,380
535390,535922,Auto,90,1.0,15120,70300,15130,8400,380,5400,380
536971,537641,Dosis III,380,1.0,15120,70680,15130,8400,380,5400,380
524749,538500,Eukrasian Dosis III (dot),85,1.0,15120,70680,15215,8400,380,5400,380
538190,538722,Auto,90,1.0,15210,70680,15215,8400,380,5400,380
539412,540082,Dosis III,380,1.0,15210,71060,15215,8400,380,5400,380
524749,541500,Eukrasian Dosis III (dot),85,1.0,15210,71060,15300,8400,380,5400,380
541852,542522,Dosis III,380,1.0,15210,71440,15300,8400,380,5400,380
542352,542884,Auto,90,1.0,15300,71440,15300,8400,380,5400,380
524749,544500,Eukrasian Dosis III (dot),85,1.0,15300,71440,15385,8400,380,5400,380
544293,544963,Dosis III,380,1.0,15300,71820,15385,8400,380,5400,380
545152,545684,Auto,90,1.0,15390,71820,15385,8400,380,5400,380
545773,546443,Phlegma III,600,1.0,15390,71820,15385,9000,380,5400,380
524749,547500,Eukrasian Dosis III (dot),85,1.0,15390,71820,15470,9000,380,5400,380
547952,548484,Auto,90,1.0,15480,71820,15470,9000,380,5400,380
549173,549843,Dosis III,380,1.0,15480,72200,15470,9000,380,5400,380
524749,550500,Eukrasian Dosis III (dot),85,1.0,15480,72200,15555,9000,380,5400,380
551614,552284,Dosis III,380,1.0,15480,72580,15555,9000,380,5400,380
552114,552646,Auto,90,1.0,15570,72580,15555,9000,380,5400,380
524749,553500,Eukrasian Dosis III (dot),85,1.0,15570,72580,15640,9000,380,5400,380
554914,555446,Auto,90,1.0,15660,72580,15640,9000,380,5400,380
554095,556500,Eukrasian Dosis III (dot),85,1.0,15660,72580,15725,9000,380,5400,380
556556,557226,Dosis III,380,1.0,15660,72960,15725,9000,380,5400,380
557714,558246,Auto,90,1.0,15750,72960,15725,9000,380,5400,380
557163,558263,Psyche,600,1.0,15750,72960,15725,9000,380,6000,380
554095,559500,Eukrasian Dosis III (dot),85,1.0,15750,72960,15810,9000,380,6000,380
558996,559666,Dosis III,380,1.0,15750,73340,15810,9000,380,6000,380
561437,562107,Dosis III,380,1.0,15750,73720,15810,9000,380,6000,380
561937,562469,Auto,90,1.0,15840,73720,15810,9000,380,6000,380
554095,562500,Eukrasian Dosis III (dot),85,1.0,15840,73720,15895,9000,380,6000,380
563877,564547,Dosis III,380,1.0,15840,74100,15895,9000,380,6000,380
564737,565269,Auto,90,1.0,15930,74100,15895,9000,380,6000,380
554095,565500,Eukrasian Dosis III (dot),85,1.0,15930,74100,15980,9000,380,6000,380
566318,566988,Dosis III,380,1.0,15930,74480,15980,9000,380,6000,380
567537,568069,Auto,90,1.0,16020,74480,15980,9000,380,6000,380
554095,568500,Eukrasian Dosis III (dot),85,1.0,16020,74480,16065,9000,380,6000,380
568758,569428,Dosis III,380,1.0,16020,74860,16065,9000,380,6000,380
554095,571500,Eukrasian Dosis III (dot),85,1.0,16020,74860,16150,9000,380,6000,380
571198,571868,Dosis III,380,1.0,16020,75240,16150,9000,380,6000,380
571698,572230,Auto,90,1.0,16110,75240,16150,9000,380,6000,380
573639,574309,Dosis III,380,1.0,16110,75620,16150,9000,380,6000,380
554095,574500,Eukrasian Dosis III (dot),85,1.0,16110,75620,16235,9000,380,6000,380
574498,575030,Auto,90,1.0,16200,75620,16235,9000,380,6000,380
576079,576749,Dosis III,380,1.0,16200,76000,16235,9000,380,6000,380
554095,577500,Eukrasian Dosis III (dot),85,1.0,16200,76000,16320,9000,380,6000,380
577298,577830,Auto,90,1.0,16290,76000,16320,9000,380,6000,380
578520,579190,Dosis III,380,1.0,16290,76380,16320,9000,380,6000,380
554095,580500,Eukrasian Dosis III (dot),85,1.0,16290,76380,16405,9000,380,6000,380
580960,581630,Dosis III,380,1.0,16290,76760,16405,9000,380,6000,380
581460,581992,Auto,90,1.0,16380,76760,16405,9000,380,6000,380
554095,583500,Eukrasian Dosis III (dot),85,1.0,16380,76760,16490,9000,380,6000,380
584260,584792,Auto,90,1.0,16470,76760,16490,9000,380,6000,380
583442,586500,Eukrasian Dosis III (dot),85,1.0,16470,76760,16575,9000,380,6000,380
585902,586572,Dosis III,380,1.0,16470,77140,16575,9000,380,6000,380
587060,587592,Auto,90,1.0,16560,77140,16575,9000,380,6000,380
588343,589013,Dosis III,380,1.0,16560,77520,16575,9000,380,6000,380
583442,589500,Eukrasian Dosis III (dot),85,1.0,16560,77520,16660,9000,380,6000,380
590783,591453,Dosis III,380,1.0,16560,77900,16660,9000,380,6000,380
591283,591815,Auto,90,1.0,16650,77900,16660,9000,380,6000,380
583442,592500,Eukrasian Dosis III (dot),85,1.0,16650,77900,16745,9000,380,6000,380
593224,593894,Dosis III,380,1.0,16650,78280,16745,9000,380,6000,380
594083,594615,Auto,90,1.0,16740,78280,16745,9000,380,6000,380
583442,595500,Eukrasian Dosis III (dot),85,1.0,16740,78280,16830,9000,380,6000,380
595664,596334,Dosis III,380,1.0,16740,78660,16830,9000,380,6000,380
596883,597415,Auto,90,1.0,16830,78660,16830,9000,380,6000,380
583442,598500,Eukrasian Dosis III (dot),85,1.0,16830,78660,16915,9000,380,6000,380
598104,598774,Dosis III,380,1.0,16830,79040,16915,9000,380,6000,380
600545,601215,Dosis III,380,1.0,16830,79420,16915,9000,380,6000,380
583442,601500,Eukrasian Dosis III (dot),85,1.0,16830,79420,17000,9000,380,6000,380
601045,601577,Auto,90,1.0,16920,79420,17000,9000,380,6000,380
602985,603655,Dosis III,380,1.0,16920,79800,17000,9000,380,6000,380
603845,604377,Auto,90,1.0,17010,79800,17000,9000,380,6000,380
583442,604500,Eukrasian Dosis III (dot),85,1.0,17010,79800,17085,9000,380,6000,380
605426,606096,Dosis III,380,1.0,17010,80180,17085,9000,380,6000,380
606645,607177,Auto,90,1.0,17100,80180,17085,9000,380,6000,380
583442,607500,Eukrasian Dosis III (dot),85,1.0,17100,80180,17170,9000,380,6000,380
607866,608536,Dosis III,380,1.0,17100,80560,17170,9000,380,6000,380
609445,609977,Auto,90,1.0,17190,80560,17170,9000,380,6000,380
609347,610017,Phlegma III,600,1.0,17190,80560,17170,9600,380,6000,380
583442,610500,Eukrasian Dosis III (dot),85,1.0,17190,80560,17255,9600,380,6000,380
611787,612457,Phlegma III,600,1.0,17190,80560,17255,10200,380,6000,380
612245,612777,Auto,90,1.0,17280,80560,17255,10200,380,6000,380
583442,613500,Eukrasian Dosis III (dot),85,1.0,17280,80560,17340,10200,380,6000,380
615187,615857,Dosis III,380,1.0,17280,80940,17340,10200,380,6000,380
615687,616219,Auto,90,1.0,17370,80940,17340,10200,380,6000,380
617628,618298,Dosis III,380,1.0,17370,81320,17340,10200,380,6000,380
618487,619019,Auto,90,1.0,17460,81320,17340,10200,380,6000,380
618235,619335,Psyche,600,1.0,17460,81320,17340,10200,380,6600,380
621287,621819,Auto,90,1.0,17550,81320,17340,10200,380,6600,380
620109,622500,Eukrasian Dosis III (dot),85,1.0,17550,81320,17425,10200,380,6600,380
622570,623240,Dosis III,380,1.0,17550,81700,17425,10200,380,6600,380
620109,625500,Eukrasian Dosis III (dot),85,1.0,17550,81700,17510,10200,380,6600,380
625010,625680,Dosis III,380,1.0,17550,82080,17510,10200,380,6600,380
625510,626042,Auto,90,1.0,17640,82080,17510,10200,380,6600,380
627451,628121,Dosis III,380,1.0,17640,82460,17510,10200,380,6600,380
620109,628500,Eukrasian Dosis III (dot),85,1.0,17640,82460,17595,10200,380,6600,380
628310,628842,Auto,90,1.0,17730,82460,17595,10200,380,6600,380
629891,630561,Dosis III,380,1.0,17730,82840,17595,10200,380,6600,380
620109,631500,Eukrasian Dosis III (dot),85,1.0,17730,82840,17680,10200,380,6600,380
631110,631642,Auto,90,1.0,17820,82840,17680,10200,380,6600,380
632332,633002,Dosis III,380,1.0,17820,83220,17680,10200,380,6600,380
620109,634500,Eukrasian Dosis III (dot),85,1.0,17820,83220,17765,10200,380,6600,380
634772,635442,Dosis III,380,1.0,17820,83600,17765,10200,380,6600,380
635272,635804,Auto,90,1.0,17910,83600,17765,10200,380,6600,380
620109,637500,Eukrasian Dosis III (dot),85,1.0,17910,83600,17850,10200,380,6600,380
637213,637883,Dosis III,380,1.0,17910,83980,17850,10200,380,6600,380
638072,638604,Auto,90,1.0,18000,83980,17850,10200,380,6600,380
639653,640323,Dosis III,380,1.0,18000,84360,17850,10200,380,6600,380
620109,640500,Eukrasian Dosis III (dot),85,1.0,18000,84360,17935,10200,380,6600,380
640872,641404,Auto,90,1.0,18090,84360,17935,10200,380,6600,380
642134,643500,Eukrasian Dosis III (dot),85,1.0,18090,84360,18020,10200,380,6600,380
644595,645265,Dosis III,380,1.0,18090,84740,18020,10200,380,6600,380
645095,645627,Auto,90,1.0,18180,84740,18020,10200,380,6600,380
642134,646500,Eukrasian Dosis III (dot),85,1.0,18180,84740,18105,10200,380,6600,380
647035,647705,Dosis III,380,1.0,18180,85120,18105,10200,380,6600,380
647895,648427,Auto,90,1.0,18270,85120,18105,10200,380,6600,380
642134,649500,Eukrasian Dosis III (dot),85,1.0,18270,85120,18190,10200,380,6600,380
649476,650146,Dosis III,380,1.0,18270,85500,18190,10200,380,6600,380
650695,651227,Auto,90,1.0,18360,85500,18190,10200,380,6600,380
642134,652500,Eukrasian Dosis III (dot),85,1.0,18360,85500,18275,10200,380,6600,380
651916,652586,Dosis III,380,1.0,18360,85880,18275,10200,380,6600,380
654357,655027,Dosis III,380,1.0,18360,86260,18275,10200,380,6600,380
654857,655389,Auto,90,1.0,18450,86260,18275,10200,380,6600,380
642134,655500,Eukrasian Dosis III (dot),85,1.0,18450,86260,18360,10200,380,6600,380
656797,657467,Dosis III,380,1.0,18450,86640,18360,10200,380,6600,380
657657,658189,Auto,90,1.0,18540,86640,18360,10200,380,6600,380
642134,658500,Eukrasian Dosis III (dot),85,1.0,18540,86640,18445,10200,380,6600,380
659238,659908,Dosis III,380,1.0,18540,87020,18445,10200,380,6600,380
660457,660989,Auto,90,1.0,18630,87020,18445,10200,380,6600,380
642134,661500,Eukrasian Dosis III (dot),85,1.0,18630,87020,18530,10200,380,6600,380
661678,662348,Dosis III,380,1.0,18630,87400,18530,10200,380,6600,380
642134,664500,Eukrasian Dosis III (dot),85,1.0,18630,87400,18615,10200,380,6600,380
664118,664788,Dosis III,380,1.0,18630,87780,18615,10200,380,6600,380
664618,665150,Auto,90,1.0,18720,87780,18615,10200,380,6600,380
666559,667229,Dosis III,380,1.0,18720,88160,18615,10200,380,6600,380
642134,667500,Eukrasian Dosis III (dot),85,1.0,18720,88160,18700,10200,380,6600,380
667418,667950,Auto,90,1.0,18810,88160,18700,10200,380,6600,380
668999,669669,Dosis III,380,1.0,18810,88540,18700,10200,380,6600,380
642134,670500,Eukrasian Dosis III (dot),85,1.0,18810,88540,18785,10200,380,6600,380
670218,670750,Auto,90,1.0,18900,88540,18785,10200,380,6600,380
671481,673500,Eukrasian Dosis III (dot),85,1.0,18900,88540,18870,10200,380,6600,380
673941,674611,Dosis III,380,1.0,18900,88920,18870,10200,380,6600,380
674441,674973,Auto,90,1.0,18990,88920,18870,10200,380,6600,380
671481,676500,Eukrasian Dosis III (dot),85,1.0,18990,88920,18955,10200,380,6600,380
676382,677052,Dosis III,380,1.0,18990,89300,18955,10200,380,6600,380
677241,677773,Auto,90,1.0,19080,89300,18955,10200,380,6600,380
678822,679492,Dosis III,380,1.0,19080,89680,18955,10200,380,6600,380
671481,679500,Eukrasian Dosis III (dot),85,1.0,19080,89680,19040,10200,380,6600,380
679430,680530,Psyche,600,1.0,19080,89680,19040,10200,380,7200,380
680041,680573,Auto,90,1.0,19170,89680,19040,10200,380,7200,380
681263,681933,Dosis III,380,1.0,19170,90060,19040,10200,380,7200,380
671481,682500,Eukrasian Dosis III (dot),85,1.0,19170,90060,19125,10200,380,7200,380
683703,684373,Dosis III,380,1.0,19170,90440,19125,10200,380,7200,380
684203,684735,Auto,90,1.0,19260,90440,19125,10200,380,7200,380
671481,685500,Eukrasian Dosis III (dot),85,1.0,19260,90440,19210,10200,380,7200,380
685183,685853,Phlegma III,600,1.0,19260,90440,19210,10800,380,7200,380
