sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Chaotic Spring,Chaotic Spring (dot),Dragonfire Dive,Drakesbane,Fang and Claw,Geirskogul,Heavens' Thrust,High Jump,Lance Barrage,Mirage Dive,Nastrond,Piercing Talon,Raiden Thrust,Rise of the Dragon,Spiral Blow,Starcross,Stardiver,True Thrust,Wheeling Thrust,Wyrmwind Thrust
150003,150623,Drakesbane,460,1.0,4860,2040,2070,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3520,1100,1800,2100,2520,230,2040,2200
132503,151500,Chaotic Spring (dot),45,1.0,4860,2040,2115,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3520,1100,1800,2100,2520,230,2040,2200
151960,152492,Auto,90,1.0,4950,2040,2115,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3520,1100,1800,2100,2520,230,2040,2200
152503,153123,Raiden Thrust,320,1.0,4950,2040,2115,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3840,1100,1800,2100,2520,230,2040,2200
153123,154323,Wyrmwind Thrust,440,1.0,4950,2040,2115,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3840,1100,1800,2100,2520,230,2040,2640
132503,154500,Chaotic Spring (dot),45,1.0,4950,2040,2160,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3840,1100,1800,2100,2520,230,2040,2640
154760,155292,Auto,90,1.0,5040,2040,2160,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3840,1100,1800,2100,2520,230,2040,2640
155003,156383,Spiral Blow,300,1.0,5040,2040,2160,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3840,1100,2100,2100,2520,230,2040,2640
157503,157953,Chaotic Spring,340,1.0,5040,2380,2160,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3840,1100,2100,2100,2520,230,2040,2640
157560,158092,Auto,90,1.0,5130,2380,2160,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3840,1100,2100,2100,2520,230,2040,2640
157503,160500,Chaotic Spring (dot),45,1.0,5130,2380,2205,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3840,1100,2100,2100,2520,230,2040,2640
160003,160623,Wheeling Thrust,340,1.0,5130,2380,2205,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3840,1100,2100,2100,2520,230,2380,2640
160360,160892,Auto,90,1.0,5220,2380,2205,1000,5520,2040,840,2760,2000,2040,1900,2160,350,3840,1100,2100,2100,2520,230,2380,2640
160623,161113,High Jump,400,1.0,5220,2380,2205,1000,5520,2040,840,2760,2400,2040,1900,2160,350,3840,1100,2100,2100,2520,230,2380,2640
161423,162223,Mirage Dive,380,1.0,5220,2380,2205,1000,5520,2040,840,2760,2400,2040,2280,2160,350,3840,1100,2100,2100,2520,230,2380,2640
162503,163123,Drakesbane,460,1.0,5220,2380,2205,1000,5980,2040,840,2760,2400,2040,2280,2160,350,3840,1100,2100,2100,2520,230,2380,2640
157503,163500,Chaotic Spring (dot),45,1.0,5220,2380,2250,1000,5980,2040,840,2760,2400,2040,2280,2160,350,3840,1100,2100,2100,2520,230,2380,2640
163160,163692,Auto,90,1.0,5310,2380,2250,1000,5980,2040,840,2760,2400,2040,2280,2160,350,3840,1100,2100,2100,2520,230,2380,2640
165003,165623,Raiden Thrust,320,1.0,5310,2380,2250,1000,5980,2040,840,2760,2400,2040,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
165960,166492,Auto,90,1.0,5400,2380,2250,1000,5980,2040,840,2760,2400,2040,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
157503,166500,Chaotic Spring (dot),45,1.0,5400,2380,2295,1000,5980,2040,840,2760,2400,2040,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
167503,168443,Lance Barrage,340,1.0,5400,2380,2295,1000,5980,2040,840,2760,2400,2380,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
168760,169292,Auto,90,1.0,5490,2380,2295,1000,5980,2040,840,2760,2400,2380,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
157503,169500,Chaotic Spring (dot),45,1.0,5490,2380,2340,1000,5980,2040,840,2760,2400,2380,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
170003,170713,Heavens' Thrust,460,1.0,5490,2380,2340,1000,5980,2040,840,3220,2400,2380,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
171560,172092,Auto,90,1.0,5580,2380,2340,1000,5980,2040,840,3220,2400,2380,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
157503,172500,Chaotic Spring (dot),45,1.0,5580,2380,2385,1000,5980,2040,840,3220,2400,2380,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
172503,173123,Fang and Claw,340,1.0,5580,2380,2385,1000,5980,2380,840,3220,2400,2380,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
174360,174892,Auto,90,1.0,5670,2380,2385,1000,5980,2380,840,3220,2400,2380,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
157503,175500,Chaotic Spring (dot),45,1.0,5670,2380,2430,1000,5980,2380,840,3220,2400,2380,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
175004,175624,Drakesbane,460,1.0,5670,2380,2430,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
177160,177692,Auto,90,1.0,5760,2380,2430,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4160,1100,2100,2100,2520,230,2380,2640
177504,178124,Raiden Thrust,320,1.0,5760,2380,2430,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4480,1100,2100,2100,2520,230,2380,2640
157503,178500,Chaotic Spring (dot),45,1.0,5760,2380,2475,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4480,1100,2100,2100,2520,230,2380,2640
179960,180492,Auto,90,1.0,5850,2380,2475,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4480,1100,2100,2100,2520,230,2380,2640
180004,181384,Spiral Blow,300,1.0,5850,2380,2475,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2380,2640
157503,181500,Chaotic Spring (dot),45,1.0,5850,2380,2520,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2380,2640
182504,182954,Chaotic Spring,340,1.0,5850,2720,2520,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2380,2640
182760,183292,Auto,90,1.0,5940,2720,2520,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2380,2640
182504,184500,Chaotic Spring (dot),45,1.0,5940,2720,2565,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2380,2640
185004,185624,Wheeling Thrust,340,1.0,5940,2720,2565,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2720,2640
185560,186092,Auto,90,1.0,6030,2720,2565,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2720,2640
182504,187500,Chaotic Spring (dot),45,1.0,6030,2720,2610,1000,6440,2380,840,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2720,2640
186863,187533,Geirskogul,280,1.0,6030,2720,2610,1000,6440,2380,1120,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2720,2640
187504,188124,Drakesbane,460,1.0,6030,2720,2610,1000,6900,2380,1120,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2720,2640
188360,188892,Auto,90,1.0,6120,2720,2610,1000,6900,2380,1120,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2720,2640
188124,189324,Wyrmwind Thrust,440,1.0,6120,2720,2610,1000,6900,2380,1120,3220,2400,2380,2280,2160,350,4480,1100,2400,2100,2520,230,2720,3080
188744,189504,Nastrond,720,1.0,6120,2720,2610,1000,6900,2380,1120,3220,2400,2380,2280,2880,350,4480,1100,2400,2100,2520,230,2720,3080
182504,190500,Chaotic Spring (dot),45,1.0,6120,2720,2655,1000,6900,2380,1120,3220,2400,2380,2280,2880,350,4480,1100,2400,2100,2520,230,2720,3080
190004,190624,Raiden Thrust,320,1.0,6120,2720,2655,1000,6900,2380,1120,3220,2400,2380,2280,2880,350,4800,1100,2400,2100,2520,230,2720,3080
190624,191114,High Jump,400,1.0,6120,2720,2655,1000,6900,2380,1120,3220,2800,2380,2280,2880,350,4800,1100,2400,2100,2520,230,2720,3080
191160,191692,Auto,90,1.0,6210,2720,2655,1000,6900,2380,1120,3220,2800,2380,2280,2880,350,4800,1100,2400,2100,2520,230,2720,3080
191424,192224,Mirage Dive,380,1.0,6210,2720,2655,1000,6900,2380,1120,3220,2800,2380,2660,2880,350,4800,1100,2400,2100,2520,230,2720,3080
192504,193444,Lance Barrage,340,1.0,6210,2720,2655,1000,6900,2380,1120,3220,2800,2720,2660,2880,350,4800,1100,2400,2100,2520,230,2720,3080
182504,193500,Chaotic Spring (dot),45,1.0,6210,2720,2700,1000,6900,2380,1120,3220,2800,2720,2660,2880,350,4800,1100,2400,2100,2520,230,2720,3080
193960,194492,Auto,90,1.0,6300,2720,2700,1000,6900,2380,1120,3220,2800,2720,2660,2880,350,4800,1100,2400,2100,2520,230,2720,3080
195004,195714,Heavens' Thrust,460,1.0,6300,2720,2700,1000,6900,2380,1120,3680,2800,2720,2660,2880,350,4800,1100,2400,2100,2520,230,2720,3080
182504,196500,Chaotic Spring (dot),45,1.0,6300,2720,2745,1000,6900,2380,1120,3680,2800,2720,2660,2880,350,4800,1100,2400,2100,2520,230,2720,3080
195624,196914,Stardiver,840,1.0,6300,2720,2745,1000,6900,2380,1120,3680,2800,2720,2660,2880,350,4800,1100,2400,2100,3360,230,2720,3080
196760,197292,Auto,90,1.0,6390,2720,2745,1000,6900,2380,1120,3680,2800,2720,2660,2880,350,4800,1100,2400,2100,3360,230,2720,3080
197504,198124,Fang and Claw,340,1.0,6390,2720,2745,1000,6900,2720,1120,3680,2800,2720,2660,2880,350,4800,1100,2400,2100,3360,230,2720,3080
198124,199104,Starcross,700,1.0,6390,2720,2745,1000,6900,2720,1120,3680,2800,2720,2660,2880,350,4800,1100,2400,2800,3360,230,2720,3080
182504,199500,Chaotic Spring (dot),45,1.0,6390,2720,2790,1000,6900,2720,1120,3680,2800,2720,2660,2880,350,4800,1100,2400,2800,3360,230,2720,3080
199560,200092,Auto,90,1.0,6480,2720,2790,1000,6900,2720,1120,3680,2800,2720,2660,2880,350,4800,1100,2400,2800,3360,230,2720,3080
200004,200624,Drakesbane,460,1.0,6480,2720,2790,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,4800,1100,2400,2800,3360,230,2720,3080
182504,202500,Chaotic Spring (dot),45,1.0,6480,2720,2835,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,4800,1100,2400,2800,3360,230,2720,3080
202360,202892,Auto,90,1.0,6570,2720,2835,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,4800,1100,2400,2800,3360,230,2720,3080
202504,203124,Raiden Thrust,320,1.0,6570,2720,2835,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2400,2800,3360,230,2720,3080
203124,204324,Wyrmwind Thrust,440,1.0,6570,2720,2835,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2400,2800,3360,230,2720,3520
182504,205500,Chaotic Spring (dot),45,1.0,6570,2720,2880,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2400,2800,3360,230,2720,3520
205160,205692,Auto,90,1.0,6660,2720,2880,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2400,2800,3360,230,2720,3520
205004,206384,Spiral Blow,300,1.0,6660,2720,2880,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2700,2800,3360,230,2720,3520
207504,207954,Chaotic Spring,340,1.0,6660,3060,2880,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2700,2800,3360,230,2720,3520
207960,208492,Auto,90,1.0,6750,3060,2880,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2700,2800,3360,230,2720,3520
207504,208500,Chaotic Spring (dot),45,1.0,6750,3060,2925,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2700,2800,3360,230,2720,3520
210004,210624,Wheeling Thrust,340,1.0,6750,3060,2925,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2700,2800,3360,230,3060,3520
210760,211292,Auto,90,1.0,6840,3060,2925,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2700,2800,3360,230,3060,3520
207504,211500,Chaotic Spring (dot),45,1.0,6840,3060,2970,1000,7360,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2700,2800,3360,230,3060,3520
212504,213124,Drakesbane,460,1.0,6840,3060,2970,1000,7820,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2700,2800,3360,230,3060,3520
213560,214092,Auto,90,1.0,6930,3060,2970,1000,7820,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2700,2800,3360,230,3060,3520
207504,214500,Chaotic Spring (dot),45,1.0,6930,3060,3015,1000,7820,2720,1120,3680,2800,2720,2660,2880,350,5120,1100,2700,2800,3360,230,3060,3520
215004,215624,Raiden Thrust,320,1.0,6930,3060,3015,1000,7820,2720,1120,3680,2800,2720,2660,2880,350,5440,1100,2700,2800,3360,230,3060,3520
216360,216892,Auto,90,1.0,7020,3060,3015,1000,7820,2720,1120,3680,2800,2720,2660,2880,350,5440,1100,2700,2800,3360,230,3060,3520
207504,217500,Chaotic Spring (dot),45,1.0,7020,3060,3060,1000,7820,2720,1120,3680,2800,2720,2660,2880,350,5440,1100,2700,2800,3360,230,3060,3520
217504,218444,Lance Barrage,340,1.0,7020,3060,3060,1000,7820,2720,1120,3680,2800,3060,2660,2880,350,5440,1100,2700,2800,3360,230,3060,3520
219160,219692,Auto,90,1.0,7110,3060,3060,1000,7820,2720,1120,3680,2800,3060,2660,2880,350,5440,1100,2700,2800,3360,230,3060,3520
207504,220500,Chaotic Spring (dot),45,1.0,7110,3060,3105,1000,7820,2720,1120,3680,2800,3060,2660,2880,350,5440,1100,2700,2800,3360,230,3060,3520
220004,220714,Heavens' Thrust,460,1.0,7110,3060,3105,1000,7820,2720,1120,4140,2800,3060,2660,2880,350,5440,1100,2700,2800,3360,230,3060,3520
220624,221114,High Jump,400,1.0,7110,3060,3105,1000,7820,2720,1120,4140,3200,3060,2660,2880,350,5440,1100,2700,2800,3360,230,3060,3520
221424,222224,Mirage Dive,380,1.0,7110,3060,3105,1000,7820,2720,1120,4140,3200,3060,3040,2880,350,5440,1100,2700,2800,3360,230,3060,3520
221960,222492,Auto,90,1.0,7200,3060,3105,1000,7820,2720,1120,4140,3200,3060,3040,2880,350,5440,1100,2700,2800,3360,230,3060,3520
222504,223124,Fang and Claw,340,1.0,7200,3060,3105,1000,7820,3060,1120,4140,3200,3060,3040,2880,350,5440,1100,2700,2800,3360,230,3060,3520
207504,223500,Chaotic Spring (dot),45,1.0,7200,3060,3150,1000,7820,3060,1120,4140,3200,3060,3040,2880,350,5440,1100,2700,2800,3360,230,3060,3520
224760,225292,Auto,90,1.0,7290,3060,3150,1000,7820,3060,1120,4140,3200,3060,3040,2880,350,5440,1100,2700,2800,3360,230,3060,3520
225005,225625,Drakesbane,460,1.0,7290,3060,3150,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5440,1100,2700,2800,3360,230,3060,3520
207504,226500,Chaotic Spring (dot),45,1.0,7290,3060,3195,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5440,1100,2700,2800,3360,230,3060,3520
227560,228092,Auto,90,1.0,7380,3060,3195,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5440,1100,2700,2800,3360,230,3060,3520
227505,228125,Raiden Thrust,320,1.0,7380,3060,3195,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,2700,2800,3360,230,3060,3520
228125,229325,Wyrmwind Thrust,440,1.0,7380,3060,3195,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,2700,2800,3360,230,3060,3960
207504,229500,Chaotic Spring (dot),45,1.0,7380,3060,3240,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,2700,2800,3360,230,3060,3960
230360,230892,Auto,90,1.0,7470,3060,3240,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,2700,2800,3360,230,3060,3960
230005,231385,Spiral Blow,300,1.0,7470,3060,3240,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,3000,2800,3360,230,3060,3960
232505,232955,Chaotic Spring,340,1.0,7470,3400,3240,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,3000,2800,3360,230,3060,3960
233160,233692,Auto,90,1.0,7560,3400,3240,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,3000,2800,3360,230,3060,3960
232505,235500,Chaotic Spring (dot),45,1.0,7560,3400,3285,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,3000,2800,3360,230,3060,3960
235005,235625,Wheeling Thrust,340,1.0,7560,3400,3285,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,3000,2800,3360,230,3400,3960
235960,236492,Auto,90,1.0,7650,3400,3285,1000,8280,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,3000,2800,3360,230,3400,3960
237505,238125,Drakesbane,460,1.0,7650,3400,3285,1000,8740,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,3000,2800,3360,230,3400,3960
232505,238500,Chaotic Spring (dot),45,1.0,7650,3400,3330,1000,8740,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,3000,2800,3360,230,3400,3960
238760,239292,Auto,90,1.0,7740,3400,3330,1000,8740,3060,1120,4140,3200,3060,3040,2880,350,5760,1100,3000,2800,3360,230,3400,3960
240005,240625,Raiden Thrust,320,1.0,7740,3400,3330,1000,8740,3060,1120,4140,3200,3060,3040,2880,350,6080,1100,3000,2800,3360,230,3400,3960
232505,241500,Chaotic Spring (dot),45,1.0,7740,3400,3375,1000,8740,3060,1120,4140,3200,3060,3040,2880,350,6080,1100,3000,2800,3360,230,3400,3960
241560,242092,Auto,90,1.0,7830,3400,3375,1000,8740,3060,1120,4140,3200,3060,3040,2880,350,6080,1100,3000,2800,3360,230,3400,3960
242505,243445,Lance Barrage,340,1.0,7830,3400,3375,1000,8740,3060,1120,4140,3200,3400,3040,2880,350,6080,1100,3000,2800,3360,230,3400,3960
232505,244500,Chaotic Spring (dot),45,1.0,7830,3400,3420,1000,8740,3060,1120,4140,3200,3400,3040,2880,350,6080,1100,3000,2800,3360,230,3400,3960
244360,244892,Auto,90,1.0,7920,3400,3420,1000,8740,3060,1120,4140,3200,3400,3040,2880,350,6080,1100,3000,2800,3360,230,3400,3960
245005,245715,Heavens' Thrust,460,1.0,7920,3400,3420,1000,8740,3060,1120,4600,3200,3400,3040,2880,350,6080,1100,3000,2800,3360,230,3400,3960
232505,247500,Chaotic Spring (dot),45,1.0,7920,3400,3465,1000,8740,3060,1120,4600,3200,3400,3040,2880,350,6080,1100,3000,2800,3360,230,3400,3960
246865,247535,Geirskogul,280,1.0,7920,3400,3465,1000,8740,3060,1400,4600,3200,3400,3040,2880,350,6080,1100,3000,2800,3360,230,3400,3960
247160,247692,Auto,90,1.0,8010,3400,3465,1000,8740,3060,1400,4600,3200,3400,3040,2880,350,6080,1100,3000,2800,3360,230,3400,3960
247505,248125,Fang and Claw,340,1.0,8010,3400,3465,1000,8740,3400,1400,4600,3200,3400,3040,2880,350,6080,1100,3000,2800,3360,230,3400,3960
248745,249505,Nastrond,720,1.0,8010,3400,3465,1000,8740,3400,1400,4600,3200,3400,3040,3600,350,6080,1100,3000,2800,3360,230,3400,3960
249960,250492,Auto,90,1.0,8100,3400,3465,1000,8740,3400,1400,4600,3200,3400,3040,3600,350,6080,1100,3000,2800,3360,230,3400,3960
232505,250500,Chaotic Spring (dot),45,1.0,8100,3400,3510,1000,8740,3400,1400,4600,3200,3400,3040,3600,350,6080,1100,3000,2800,3360,230,3400,3960
250005,250625,Drakesbane,460,1.0,8100,3400,3510,1000,9200,3400,1400,4600,3200,3400,3040,3600,350,6080,1100,3000,2800,3360,230,3400,3960
250625,251115,High Jump,400,1.0,8100,3400,3510,1000,9200,3400,1400,4600,3600,3400,3040,3600,350,6080,1100,3000,2800,3360,230,3400,3960
251425,252225,Dragonfire Dive,500,1.0,8100,3400,3510,1500,9200,3400,1400,4600,3600,3400,3040,3600,350,6080,1100,3000,2800,3360,230,3400,3960
252505,253125,Raiden Thrust,320,1.0,8100,3400,3510,1500,9200,3400,1400,4600,3600,3400,3040,3600,350,6400,1100,3000,2800,3360,230,3400,3960
252760,253292,Auto,90,1.0,8190,3400,3510,1500,9200,3400,1400,4600,3600,3400,3040,3600,350,6400,1100,3000,2800,3360,230,3400,3960
232505,253500,Chaotic Spring (dot),45,1.0,8190,3400,3555,1500,9200,3400,1400,4600,3600,3400,3040,3600,350,6400,1100,3000,2800,3360,230,3400,3960
253125,254285,Rise of the Dragon,550,1.0,8190,3400,3555,1500,9200,3400,1400,4600,3600,3400,3040,3600,350,6400,1650,3000,2800,3360,230,3400,3960
253745,254545,Mirage Dive,380,1.0,8190,3400,3555,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3000,2800,3360,230,3400,3960
255560,256092,Auto,90,1.0,8280,3400,3555,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3000,2800,3360,230,3400,3960
255005,256385,Spiral Blow,300,1.0,8280,3400,3555,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,2800,3360,230,3400,3960
232505,256500,Chaotic Spring (dot),45,1.0,8280,3400,3600,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,2800,3360,230,3400,3960
255625,256825,Wyrmwind Thrust,440,1.0,8280,3400,3600,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,2800,3360,230,3400,4400
257505,257955,Chaotic Spring,340,1.0,8280,3740,3600,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,2800,3360,230,3400,4400
258360,258892,Auto,90,1.0,8370,3740,3600,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,2800,3360,230,3400,4400
258125,259415,Stardiver,840,1.0,8370,3740,3600,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,2800,4200,230,3400,4400
257505,259500,Chaotic Spring (dot),45,1.0,8370,3740,3645,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,2800,4200,230,3400,4400
260005,260625,Wheeling Thrust,340,1.0,8370,3740,3645,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,2800,4200,230,3740,4400
261160,261692,Auto,90,1.0,8460,3740,3645,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,2800,4200,230,3740,4400
261245,262225,Starcross,700,1.0,8460,3740,3645,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,3500,4200,230,3740,4400
257505,262500,Chaotic Spring (dot),45,1.0,8460,3740,3690,1500,9200,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,3500,4200,230,3740,4400
262505,263125,Drakesbane,460,1.0,8460,3740,3690,1500,9660,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,3500,4200,230,3740,4400
263960,264492,Auto,90,1.0,8550,3740,3690,1500,9660,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,3500,4200,230,3740,4400
257505,265500,Chaotic Spring (dot),45,1.0,8550,3740,3735,1500,9660,3400,1400,4600,3600,3400,3420,3600,350,6400,1650,3300,3500,4200,230,3740,4400
265005,265625,Raiden Thrust,320,1.0,8550,3740,3735,1500,9660,3400,1400,4600,3600,3400,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
266760,267292,Auto,90,1.0,8640,3740,3735,1500,9660,3400,1400,4600,3600,3400,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
267505,268445,Lance Barrage,340,1.0,8640,3740,3735,1500,9660,3400,1400,4600,3600,3740,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
257505,268500,Chaotic Spring (dot),45,1.0,8640,3740,3780,1500,9660,3400,1400,4600,3600,3740,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
269560,270092,Auto,90,1.0,8730,3740,3780,1500,9660,3400,1400,4600,3600,3740,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
270005,270715,Heavens' Thrust,460,1.0,8730,3740,3780,1500,9660,3400,1400,5060,3600,3740,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
257505,271500,Chaotic Spring (dot),45,1.0,8730,3740,3825,1500,9660,3400,1400,5060,3600,3740,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
272360,272892,Auto,90,1.0,8820,3740,3825,1500,9660,3400,1400,5060,3600,3740,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
272505,273125,Fang and Claw,340,1.0,8820,3740,3825,1500,9660,3740,1400,5060,3600,3740,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
257505,274500,Chaotic Spring (dot),45,1.0,8820,3740,3870,1500,9660,3740,1400,5060,3600,3740,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
275006,275626,Drakesbane,460,1.0,8820,3740,3870,1500,10120,3740,1400,5060,3600,3740,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
275160,275692,Auto,90,1.0,8910,3740,3870,1500,10120,3740,1400,5060,3600,3740,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
257505,277500,Chaotic Spring (dot),45,1.0,8910,3740,3915,1500,10120,3740,1400,5060,3600,3740,3420,3600,350,6720,1650,3300,3500,4200,230,3740,4400
277506,278126,Raiden Thrust,320,1.0,8910,3740,3915,1500,10120,3740,1400,5060,3600,3740,3420,3600,350,7040,1650,3300,3500,4200,230,3740,4400
277960,278492,Auto,90,1.0,9000,3740,3915,1500,10120,3740,1400,5060,3600,3740,3420,3600,350,7040,1650,3300,3500,4200,230,3740,4400
278126,279326,Wyrmwind Thrust,440,1.0,9000,3740,3915,1500,10120,3740,1400,5060,3600,3740,3420,3600,350,7040,1650,3300,3500,4200,230,3740,4840
257505,280500,Chaotic Spring (dot),45,1.0,9000,3740,3960,1500,10120,3740,1400,5060,3600,3740,3420,3600,350,7040,1650,3300,3500,4200,230,3740,4840
280626,281116,High Jump,400,1.0,9000,3740,3960,1500,10120,3740,1400,5060,4000,3740,3420,3600,350,7040,1650,3300,3500,4200,230,3740,4840
280760,281292,Auto,90,1.0,9090,3740,3960,1500,10120,3740,1400,5060,4000,3740,3420,3600,350,7040,1650,3300,3500,4200,230,3740,4840
280006,281386,Spiral Blow,300,1.0,9090,3740,3960,1500,10120,3740,1400,5060,4000,3740,3420,3600,350,7040,1650,3600,3500,4200,230,3740,4840
282506,282956,Chaotic Spring,340,1.0,9090,4080,3960,1500,10120,3740,1400,5060,4000,3740,3420,3600,350,7040,1650,3600,3500,4200,230,3740,4840
282506,283500,Chaotic Spring (dot),45,1.0,9090,4080,4005,1500,10120,3740,1400,5060,4000,3740,3420,3600,350,7040,1650,3600,3500,4200,230,3740,4840
283126,283926,Mirage Dive,380,1.0,9090,4080,4005,1500,10120,3740,1400,5060,4000,3740,3800,3600,350,7040,1650,3600,3500,4200,230,3740,4840
