sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Contre Sixte,Corps-a-corps,Enchanted Redoublement,Enchanted Riposte,Enchanted Zwerchhau,Engagement,Fleche,Grand Impact,Jolt III,Prefulgence,Resolution,Scorch,Veraero III,Verfire,Verflare,Verholy,Verstone,Verthunder III,Vice of Thorns
45131,45931,Verstone,51264.0,0,137176,51301,125195,71736,80157,73130,143758,208880,0,268465,190162,167788,304505,136266,145416,0,106773,247418,212533
46091,46623,Auto,0.0,0,137176,51301,125195,71736,80157,73130,143758,208880,0,268465,190162,167788,304505,136266,145416,0,106773,247418,212533
51601,52901,Verfire,51264.0,0,137176,51301,125195,71736,80157,73130,143758,208880,0,268465,190162,167788,304505,187530,145416,0,106773,247418,212533
52611,53143,Auto,0.0,0,137176,51301,125195,71736,80157,73130,143758,208880,0,268465,190162,167788,304505,187530,145416,0,106773,247418,212533
52111,53371,Veraero III,59376.0,0,137176,51301,125195,71736,80157,73130,143758,208880,0,268465,190162,167788,363881,187530,145416,0,106773,247418,212533
53980,55140,Fleche,64762.0,0,137176,51301,125195,71736,80157,73130,208520,208880,0,268465,190162,167788,363881,187530,145416,0,106773,247418,212533
55091,55721,Enchanted Riposte,45878.0,0,137176,51301,125195,117614,80157,73130,208520,208880,0,268465,190162,167788,363881,187530,145416,0,106773,247418,212533
56591,57221,Enchanted Zwerchhau,51264.0,0,137176,51301,125195,117614,131421,73130,208520,208880,0,268465,190162,167788,363881,187530,145416,0,106773,247418,212533
57591,58123,Auto,0.0,0,137176,51301,125195,117614,131421,73130,208520,208880,0,268465,190162,167788,363881,187530,145416,0,106773,247418,212533
57091,58351,Veraero III,59376.0,0,137176,51301,125195,117614,131421,73130,208520,208880,0,268465,190162,167788,423257,187530,145416,0,106773,247418,212533
58091,58721,Enchanted Redoublement,75536.0,0,137176,51301,200731,117614,131421,73130,208520,208880,0,268465,190162,167788,423257,187530,145416,0,106773,247418,212533
61031,61563,Auto,0.0,0,137176,51301,200731,117614,131421,73130,208520,208880,0,268465,190162,167788,423257,187530,145416,0,106773,247418,212533
60291,61721,Verflare,87736.0,0,137176,51301,200731,117614,131421,73130,208520,208880,0,268465,190162,167788,423257,187530,233152,0,106773,247418,212533
62781,64611,Scorch,101235.0,0,137176,51301,200731,117614,131421,73130,208520,208880,0,268465,190162,269023,423257,187530,233152,0,106773,247418,212533
64471,65003,Auto,0.0,0,137176,51301,200731,117614,131421,73130,208520,208880,0,268465,190162,269023,423257,187530,233152,0,106773,247418,212533
65971,66601,Corps-a-corps,17518.0,0,137176,68819,200731,117614,131421,73130,208520,208880,0,268465,190162,269023,423257,187530,233152,0,106773,247418,212533
65271,66831,Resolution,114733.0,0,137176,68819,200731,117614,131421,73130,208520,208880,0,268465,304895,269023,423257,187530,233152,0,106773,247418,212533
66771,67351,Engagement,24267.0,0,137176,68819,200731,117614,131421,97397,208520,208880,0,268465,304895,269023,423257,187530,233152,0,106773,247418,212533
67911,68443,Auto,0.0,0,137176,68819,200731,117614,131421,97397,208520,208880,0,268465,304895,269023,423257,187530,233152,0,106773,247418,212533
67761,68561,Verfire,51264.0,0,137176,68819,200731,117614,131421,97397,208520,208880,0,268465,304895,269023,423257,238794,233152,0,106773,247418,212533
74232,75532,Verstone,51264.0,0,137176,68819,200731,117614,131421,97397,208520,208880,0,268465,304895,269023,423257,238794,233152,0,158037,247418,212533
75242,75774,Auto,0.0,0,137176,68819,200731,117614,131421,97397,208520,208880,0,268465,304895,269023,423257,238794,233152,0,158037,247418,212533
74742,76002,Veraero III,59376.0,0,137176,68819,200731,117614,131421,97397,208520,208880,0,268465,304895,269023,482633,238794,233152,0,158037,247418,212533
77722,78482,Verthunder III,59376.0,0,137176,68819,200731,117614,131421,97397,208520,208880,0,268465,304895,269023,482633,238794,233152,0,158037,306794,212533
78422,79582,Contre Sixte,56650.0,0,193826,68819,200731,117614,131421,97397,208520,208880,0,268465,304895,269023,482633,238794,233152,0,158037,306794,212533
79122,80282,Fleche,64762.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,482633,238794,233152,0,158037,306794,212533
80222,80754,Auto,0.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,482633,238794,233152,0,158037,306794,212533
79722,80982,Veraero III,59376.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,542009,238794,233152,0,158037,306794,212533
80212,81012,Verstone,51264.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,542009,238794,233152,0,209301,306794,212533
86682,87982,Verfire,51107.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,542009,289901,233152,0,209301,306794,212533
87692,88224,Auto,0.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,542009,289901,233152,0,209301,306794,212533
87192,88452,Veraero III,59195.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,601204,289901,233152,0,209301,306794,212533
90172,90972,Verfire,51107.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,601204,341008,233152,0,209301,306794,212533
92672,93204,Auto,0.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,601204,341008,233152,0,209301,306794,212533
92172,93432,Verthunder III,59195.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,601204,341008,233152,0,209301,365989,212533
96642,97942,Verstone,51107.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,601204,341008,233152,0,260408,365989,212533
97652,98184,Auto,0.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,601204,341008,233152,0,260408,365989,212533
97152,98412,Veraero III,59195.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,660399,341008,233152,0,260408,365989,212533
100132,100932,Verfire,51107.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,660399,392115,233152,0,260408,365989,212533
102632,103164,Auto,0.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,660399,392115,233152,0,260408,365989,212533
102132,103392,Verthunder III,59195.0,0,193826,68819,200731,117614,131421,97397,273282,208880,0,268465,304895,269023,660399,392115,233152,0,260408,425184,212533
104122,105282,Fleche,64564.0,0,193826,68819,200731,117614,131421,97397,337846,208880,0,268465,304895,269023,660399,392115,233152,0,260408,425184,212533
107602,108362,Veraero III,59195.0,0,193826,68819,200731,117614,131421,97397,337846,208880,0,268465,304895,269023,719594,392115,233152,0,260408,425184,212533
107112,108372,Veraero III,59195.0,0,193826,68819,200731,117614,131421,97397,337846,208880,0,268465,304895,269023,778789,392115,233152,0,260408,425184,212533
110102,110634,Auto,0.0,0,193826,68819,200731,117614,131421,97397,337846,208880,0,268465,304895,269023,778789,392115,233152,0,260408,425184,212533
110092,110722,Enchanted Riposte,45738.0,0,193826,68819,200731,163352,131421,97397,337846,208880,0,268465,304895,269023,778789,392115,233152,0,260408,425184,212533
109602,111161,Grand Impact,80740.0,0,193826,68819,200731,163352,131421,97397,337846,289620,0,268465,304895,269023,778789,392115,233152,0,260408,425184,212533
111592,112222,Enchanted Zwerchhau,51107.0,0,193826,68819,200731,163352,182528,97397,337846,289620,0,268465,304895,269023,778789,392115,233152,0,260408,425184,212533
113092,113722,Enchanted Redoublement,75305.0,0,193826,68819,276036,163352,182528,97397,337846,289620,0,268465,304895,269023,778789,392115,233152,0,260408,425184,212533
113542,114074,Auto,0.0,0,193826,68819,276036,163352,182528,97397,337846,289620,0,268465,304895,269023,778789,392115,233152,0,260408,425184,212533
113792,114952,Contre Sixte,56477.0,0,250303,68819,276036,163352,182528,97397,337846,289620,0,268465,304895,269023,778789,392115,233152,0,260408,425184,212533
115292,116722,Verholy,87467.0,0,250303,68819,276036,163352,182528,97397,337846,289620,0,268465,304895,269023,778789,392115,233152,87467,260408,425184,212533
116982,117514,Auto,0.0,0,250303,68819,276036,163352,182528,97397,337846,289620,0,268465,304895,269023,778789,392115,233152,87467,260408,425184,212533
117782,119612,Scorch,100924.0,0,250303,68819,276036,163352,182528,97397,337846,289620,0,268465,304895,369947,778789,392115,233152,87467,260408,425184,212533
120422,120954,Auto,0.0,0,250303,68819,276036,163352,182528,97397,337846,289620,0,268465,304895,369947,778789,392115,233152,87467,260408,425184,212533
120273,121833,Resolution,114381.0,0,250303,68819,276036,163352,182528,97397,337846,289620,0,268465,419276,369947,778789,392115,233152,87467,260408,425184,212533
122763,123393,Enchanted Riposte,45910.0,0,250303,68819,276036,209262,182528,97397,337846,289620,0,268465,419276,369947,778789,392115,233152,87467,260408,425184,212533
123862,124394,Auto,0.0,0,250303,68819,276036,209262,182528,97397,337846,289620,0,268465,419276,369947,778789,392115,233152,87467,260408,425184,212533
124263,124893,Enchanted Zwerchhau,51299.0,0,250303,68819,276036,209262,233827,97397,337846,289620,0,268465,419276,369947,778789,392115,233152,87467,260408,425184,212533
125763,126393,Enchanted Redoublement,79367.0,0,250303,68819,355403,209262,233827,97397,337846,289620,0,268465,419276,369947,778789,392115,233152,87467,260408,425184,212533
127163,127793,Corps-a-corps,23916.0,0,250303,92735,355403,209262,233827,97397,337846,289620,0,268465,419276,369947,778789,392115,233152,87467,260408,425184,212533
127302,127834,Auto,0.0,0,250303,92735,355403,209262,233827,97397,337846,289620,0,268465,419276,369947,778789,392115,233152,87467,260408,425184,212533
128663,129243,Engagement,33130.0,0,250303,92735,355403,209262,233827,130527,337846,289620,0,268465,419276,369947,778789,392115,233152,87467,260408,425184,212533
127963,129393,Verflare,131753.0,0,250303,92735,355403,209262,233827,130527,337846,289620,0,268465,419276,369947,778789,392115,364905,87467,260408,425184,212533
129363,130523,Fleche,88413.0,0,250303,92735,355403,209262,233827,130527,426259,289620,0,268465,419276,369947,778789,392115,364905,87467,260408,425184,212533
130742,131274,Auto,0.0,0,250303,92735,355403,209262,233827,130527,426259,289620,0,268465,419276,369947,778789,392115,364905,87467,260408,425184,212533
130453,132283,Scorch,161145.0,0,250303,92735,355403,209262,233827,130527,426259,289620,0,268465,419276,531092,778789,392115,364905,87467,260408,425184,212533
131853,132483,Corps-a-corps,25351.0,0,250303,118086,355403,209262,233827,130527,426259,289620,0,268465,419276,531092,778789,392115,364905,87467,260408,425184,212533
131153,132573,Prefulgence,257836.0,0,250303,118086,355403,209262,233827,130527,426259,289620,0,526301,419276,531092,778789,392115,364905,87467,260408,425184,212533
133643,134443,Vice of Thorns,204118.0,0,250303,118086,355403,209262,233827,130527,426259,289620,0,526301,419276,531092,778789,392115,364905,87467,260408,425184,416651
132943,134503,Resolution,182632.0,0,250303,118086,355403,209262,233827,130527,426259,289620,0,526301,601908,531092,778789,392115,364905,87467,260408,425184,416651
134182,134714,Auto,0.0,0,250303,118086,355403,209262,233827,130527,426259,289620,0,526301,601908,531092,778789,392115,364905,87467,260408,425184,416651
134343,134923,Engagement,35118.0,0,250303,118086,355403,209262,233827,165645,426259,289620,0,526301,601908,531092,778789,392115,364905,87467,260408,425184,416651
135433,136063,Enchanted Riposte,73029.0,0,250303,118086,355403,282291,233827,165645,426259,289620,0,526301,601908,531092,778789,392115,364905,87467,260408,425184,416651
136933,137563,Enchanted Zwerchhau,81602.0,0,250303,118086,355403,282291,315429,165645,426259,289620,0,526301,601908,531092,778789,392115,364905,87467,260408,425184,416651
137622,138154,Auto,0.0,0,250303,118086,355403,282291,315429,165645,426259,289620,0,526301,601908,531092,778789,392115,364905,87467,260408,425184,416651
138433,139063,Enchanted Redoublement,120238.0,0,250303,118086,475641,282291,315429,165645,426259,289620,0,526301,601908,531092,778789,392115,364905,87467,260408,425184,416651
141062,141594,Auto,0.0,0,250303,118086,475641,282291,315429,165645,426259,289620,0,526301,601908,531092,778789,392115,364905,87467,260408,425184,416651
140633,142063,Verflare,139658.0,0,250303,118086,475641,282291,315429,165645,426259,289620,0,526301,601908,531092,778789,392115,504563,87467,260408,425184,416651
143123,144953,Scorch,161145.0,0,250303,118086,475641,282291,315429,165645,426259,289620,0,526301,601908,692237,778789,392115,504563,87467,260408,425184,416651
144502,145034,Auto,0.0,0,250303,118086,475641,282291,315429,165645,426259,289620,0,526301,601908,692237,778789,392115,504563,87467,260408,425184,416651
145613,147173,Resolution,172294.0,0,250303,118086,475641,282291,315429,165645,426259,289620,0,526301,774202,692237,778789,392115,504563,87467,260408,425184,416651
147942,148474,Auto,0.0,0,250303,118086,475641,282291,315429,165645,426259,289620,0,526301,774202,692237,778789,392115,504563,87467,260408,425184,416651
148103,148863,Veraero III,59417.0,0,250303,118086,475641,282291,315429,165645,426259,289620,0,526301,774202,692237,838206,392115,504563,87467,260408,425184,416651
148803,149963,Contre Sixte,56689.0,0,306992,118086,475641,282291,315429,165645,426259,289620,0,526301,774202,692237,838206,392115,504563,87467,260408,425184,416651
152583,153115,Auto,0.0,0,306992,118086,475641,282291,315429,165645,426259,289620,0,526301,774202,692237,838206,392115,504563,87467,260408,425184,416651
152083,153383,Verstone,51299.0,0,306992,118086,475641,282291,315429,165645,426259,289620,0,526301,774202,692237,838206,392115,504563,87467,311707,425184,416651
153083,153843,Veraero III,59417.0,0,306992,118086,475641,282291,315429,165645,426259,289620,0,526301,774202,692237,897623,392115,504563,87467,311707,425184,416651
154363,155523,Fleche,64807.0,0,306992,118086,475641,282291,315429,165645,491066,289620,0,526301,774202,692237,897623,392115,504563,87467,311707,425184,416651
157563,158095,Auto,0.0,0,306992,118086,475641,282291,315429,165645,491066,289620,0,526301,774202,692237,897623,392115,504563,87467,311707,425184,416651
157063,158363,Verstone,51299.0,0,306992,118086,475641,282291,315429,165645,491066,289620,0,526301,774202,692237,897623,392115,504563,87467,363006,425184,416651
158063,158823,Veraero III,59417.0,0,306992,118086,475641,282291,315429,165645,491066,289620,0,526301,774202,692237,957040,392115,504563,87467,363006,425184,416651
162543,163075,Auto,0.0,0,306992,118086,475641,282291,315429,165645,491066,289620,0,526301,774202,692237,957040,392115,504563,87467,363006,425184,416651
162043,163343,Verfire,51299.0,0,306992,118086,475641,282291,315429,165645,491066,289620,0,526301,774202,692237,957040,443414,504563,87467,363006,425184,416651
163043,163803,Verthunder III,59417.0,0,306992,118086,475641,282291,315429,165645,491066,289620,0,526301,774202,692237,957040,443414,504563,87467,363006,484601,416651
165533,166293,Verthunder III,59376.0,0,306992,118086,475641,282291,315429,165645,491066,289620,0,526301,774202,692237,957040,443414,504563,87467,363006,543977,416651
165983,166515,Auto,0.0,0,306992,118086,475641,282291,315429,165645,491066,289620,0,526301,774202,692237,957040,443414,504563,87467,363006,543977,416651
168024,169574,Grand Impact,80988.0,0,306992,118086,475641,282291,315429,165645,491066,370608,0,526301,774202,692237,957040,443414,504563,87467,363006,543977,416651
169423,169955,Auto,0.0,0,306992,118086,475641,282291,315429,165645,491066,370608,0,526301,774202,692237,957040,443414,504563,87467,363006,543977,416651
172004,173304,Jolt III,48539.0,0,306992,118086,475641,282291,315429,165645,491066,370608,48539,526301,774202,692237,957040,443414,504563,87467,363006,543977,416651
172863,173395,Auto,0.0,0,306992,118086,475641,282291,315429,165645,491066,370608,48539,526301,774202,692237,957040,443414,504563,87467,363006,543977,416651
173004,173764,Verthunder III,59376.0,0,306992,118086,475641,282291,315429,165645,491066,370608,48539,526301,774202,692237,957040,443414,504563,87467,363006,603353,416651
175494,176254,Veraero III,59376.0,0,306992,118086,475641,282291,315429,165645,491066,370608,48539,526301,774202,692237,1016416,443414,504563,87467,363006,603353,416651
176194,176824,Corps-a-corps,17518.0,0,306992,135604,475641,282291,315429,165645,491066,370608,48539,526301,774202,692237,1016416,443414,504563,87467,363006,603353,416651
176303,176835,Auto,0.0,0,306992,135604,475641,282291,315429,165645,491066,370608,48539,526301,774202,692237,1016416,443414,504563,87467,363006,603353,416651
176994,177574,Engagement,24267.0,0,306992,135604,475641,282291,315429,189912,491066,370608,48539,526301,774202,692237,1016416,443414,504563,87467,363006,603353,416651
179363,180523,Fleche,64762.0,0,306992,135604,475641,282291,315429,189912,555828,370608,48539,526301,774202,692237,1016416,443414,504563,87467,363006,603353,416651
181964,183264,Verstone,51264.0,0,306992,135604,475641,282291,315429,189912,555828,370608,48539,526301,774202,692237,1016416,443414,504563,87467,414270,603353,416651
182974,183506,Auto,0.0,0,306992,135604,475641,282291,315429,189912,555828,370608,48539,526301,774202,692237,1016416,443414,504563,87467,414270,603353,416651
182474,184033,Grand Impact,80988.0,0,306992,135604,475641,282291,315429,189912,555828,451596,48539,526301,774202,692237,1016416,443414,504563,87467,414270,603353,416651
183803,184963,Contre Sixte,56650.0,0,363642,135604,475641,282291,315429,189912,555828,451596,48539,526301,774202,692237,1016416,443414,504563,87467,414270,603353,416651
185454,186084,Enchanted Riposte,45878.0,0,363642,135604,475641,328169,315429,189912,555828,451596,48539,526301,774202,692237,1016416,443414,504563,87467,414270,603353,416651
186954,187584,Enchanted Zwerchhau,51264.0,0,363642,135604,475641,328169,366693,189912,555828,451596,48539,526301,774202,692237,1016416,443414,504563,87467,414270,603353,416651
187954,188486,Auto,0.0,0,363642,135604,475641,328169,366693,189912,555828,451596,48539,526301,774202,692237,1016416,443414,504563,87467,414270,603353,416651
187454,188714,Veraero III,59376.0,0,363642,135604,475641,328169,366693,189912,555828,451596,48539,526301,774202,692237,1075792,443414,504563,87467,414270,603353,416651
188454,189084,Enchanted Redoublement,75536.0,0,363642,135604,551177,328169,366693,189912,555828,451596,48539,526301,774202,692237,1075792,443414,504563,87467,414270,603353,416651
191394,191926,Auto,0.0,0,363642,135604,551177,328169,366693,189912,555828,451596,48539,526301,774202,692237,1075792,443414,504563,87467,414270,603353,416651
190654,192084,Verflare,87736.0,0,363642,135604,551177,328169,366693,189912,555828,451596,48539,526301,774202,692237,1075792,443414,592299,87467,414270,603353,416651
193144,194974,Scorch,101235.0,0,363642,135604,551177,328169,366693,189912,555828,451596,48539,526301,774202,793472,1075792,443414,592299,87467,414270,603353,416651
194834,195366,Auto,0.0,0,363642,135604,551177,328169,366693,189912,555828,451596,48539,526301,774202,793472,1075792,443414,592299,87467,414270,603353,416651
195634,197194,Resolution,114733.0,0,363642,135604,551177,328169,366693,189912,555828,451596,48539,526301,888935,793472,1075792,443414,592299,87467,414270,603353,416651
198274,198806,Auto,0.0,0,363642,135604,551177,328169,366693,189912,555828,451596,48539,526301,888935,793472,1075792,443414,592299,87467,414270,603353,416651
198124,198924,Verstone,51264.0,0,363642,135604,551177,328169,366693,189912,555828,451596,48539,526301,888935,793472,1075792,443414,592299,87467,465534,603353,416651
204594,205894,Verfire,51107.0,0,363642,135604,551177,328169,366693,189912,555828,451596,48539,526301,888935,793472,1075792,494521,592299,87467,465534,603353,416651
205604,206136,Auto,0.0,0,363642,135604,551177,328169,366693,189912,555828,451596,48539,526301,888935,793472,1075792,494521,592299,87467,465534,603353,416651
205104,206364,Veraero III,59195.0,0,363642,135604,551177,328169,366693,189912,555828,451596,48539,526301,888935,793472,1134987,494521,592299,87467,465534,603353,416651
206294,207454,Fleche,64564.0,0,363642,135604,551177,328169,366693,189912,620392,451596,48539,526301,888935,793472,1134987,494521,592299,87467,465534,603353,416651
208084,208844,Veraero III,59195.0,0,363642,135604,551177,328169,366693,189912,620392,451596,48539,526301,888935,793472,1194182,494521,592299,87467,465534,603353,416651
210584,211116,Auto,0.0,0,363642,135604,551177,328169,366693,189912,620392,451596,48539,526301,888935,793472,1194182,494521,592299,87467,465534,603353,416651
210084,211344,Verthunder III,59195.0,0,363642,135604,551177,328169,366693,189912,620392,451596,48539,526301,888935,793472,1194182,494521,592299,87467,465534,662548,416651
210574,211374,Jolt III,48391.0,0,363642,135604,551177,328169,366693,189912,620392,451596,96930,526301,888935,793472,1194182,494521,592299,87467,465534,662548,416651
217044,218344,Verfire,51107.0,0,363642,135604,551177,328169,366693,189912,620392,451596,96930,526301,888935,793472,1194182,545628,592299,87467,465534,662548,416651
218054,218586,Auto,0.0,0,363642,135604,551177,328169,366693,189912,620392,451596,96930,526301,888935,793472,1194182,545628,592299,87467,465534,662548,416651
217554,218814,Verthunder III,59195.0,0,363642,135604,551177,328169,366693,189912,620392,451596,96930,526301,888935,793472,1194182,545628,592299,87467,465534,721743,416651
218803,219963,Contre Sixte,56477.0,0,420119,135604,551177,328169,366693,189912,620392,451596,96930,526301,888935,793472,1194182,545628,592299,87467,465534,721743,416651
220535,221335,Verstone,51107.0,0,420119,135604,551177,328169,366693,189912,620392,451596,96930,526301,888935,793472,1194182,545628,592299,87467,516641,721743,416651
223035,223567,Auto,0.0,0,420119,135604,551177,328169,366693,189912,620392,451596,96930,526301,888935,793472,1194182,545628,592299,87467,516641,721743,416651
222535,223795,Veraero III,59195.0,0,420119,135604,551177,328169,366693,189912,620392,451596,96930,526301,888935,793472,1253377,545628,592299,87467,516641,721743,416651
225515,226275,Veraero III,59195.0,0,420119,135604,551177,328169,366693,189912,620392,451596,96930,526301,888935,793472,1312572,545628,592299,87467,516641,721743,416651
226215,226845,Corps-a-corps,17465.0,0,420119,153069,551177,328169,366693,189912,620392,451596,96930,526301,888935,793472,1312572,545628,592299,87467,516641,721743,416651
227015,227595,Engagement,24194.0,0,420119,153069,551177,328169,366693,214106,620392,451596,96930,526301,888935,793472,1312572,545628,592299,87467,516641,721743,416651
228015,228547,Auto,0.0,0,420119,153069,551177,328169,366693,214106,620392,451596,96930,526301,888935,793472,1312572,545628,592299,87467,516641,721743,416651
227515,228775,Verthunder III,59195.0,0,420119,153069,551177,328169,366693,214106,620392,451596,96930,526301,888935,793472,1312572,545628,592299,87467,516641,780938,416651
229495,230795,Verstone,51107.0,0,420119,153069,551177,328169,366693,214106,620392,451596,96930,526301,888935,793472,1312572,545628,592299,87467,567748,780938,416651
230495,231255,Verthunder III,59195.0,0,420119,153069,551177,328169,366693,214106,620392,451596,96930,526301,888935,793472,1312572,545628,592299,87467,567748,840133,416651
231455,231987,Auto,0.0,0,420119,153069,551177,328169,366693,214106,620392,451596,96930,526301,888935,793472,1312572,545628,592299,87467,567748,840133,416651
